Orthogroup	Dalotia_update.aa	Alustrica.aa
OG0005534	Dcor_evm.model.hic_scaffold_10_pilon.1381	Alus_evm.model.scaffold03281.5
OG0005535	Dcor_evm.model.hic_scaffold_7_pilon.500	Alus_evm.model.scaffold06337.7
OG0005536	Dcor_evm.model.hic_scaffold_7_pilon.978	Alus_evm.model.scaffold06337.1
OG0005537	Dcor_evm.model.hic_scaffold_6_pilon.1001	Alus_evm.model.scaffold17335.2
OG0005538	Dcor_evm.model.hic_scaffold_7_pilon.1180	Alus_evm.model.scaffold14852.7
OG0005539	Dcor_evm.model.hic_scaffold_5_pilon.1501	Alus_evm.model.scaffold12173.5
OG0005540	Dcor_evm.model.hic_scaffold_5_pilon.1500	Alus_evm.model.scaffold02840.1
OG0005541	Dcor_evm.model.hic_scaffold_9_pilon.1269	Alus_evm.model.scaffold07204.2
OG0005542	Dcor_evm.model.hic_scaffold_9_pilon.1351	Alus_evm.model.scaffold02826.4
OG0005543	Dcor_evm.model.hic_scaffold_1_pilon.382	Alus_evm.model.scaffold06233.10
OG0005544	Dcor_evm.model.hic_scaffold_1_pilon.30	Alus_evm.model.scaffold11656.12
OG0005545	Dcor_evm.model.hic_scaffold_1_pilon.963, Dcor_evm.model.hic_scaffold_1_pilon.962	Alus_evm.model.scaffold11234.33
OG0005546	Dcor_evm.model.hic_scaffold_9_pilon.1460	Alus_evm.model.scaffold08214.3
OG0005547	Dcor_evm.model.hic_scaffold_9_pilon.767	Alus_evm.model.scaffold05517.10, Alus_evm.model.scaffold06817.3
OG0005548	Dcor_evm.model.hic_scaffold_9_pilon.359	Alus_evm.model.scaffold12245.10
OG0005549	Dcor_evm.model.hic_scaffold_13_pilon.6, Dcor_evm.model.hic_scaffold_9_pilon.664	Alus_evm.model.scaffold11433.10
OG0005550	Dcor_evm.model.hic_scaffold_9_pilon.213	Alus_evm.model.scaffold12245.3
OG0005551	Dcor_evm.model.hic_scaffold_6_pilon.1162	Alus_evm.model.scaffold05453.21
OG0005552	Dcor_evm.model.hic_scaffold_16_pilon.177, Dcor_evm.model.hic_scaffold_6_pilon.508	Alus_evm.model.scaffold15670.1
OG0005553	Dcor_evm.model.hic_scaffold_6_pilon.190	Alus_evm.model.scaffold01367.7
OG0005554	Dcor_evm.model.hic_scaffold_10_pilon.1352	Alus_evm.model.scaffold13281.1
OG0005555	Dcor_evm.model.hic_scaffold_4_pilon.912	Alus_evm.model.scaffold17051.4
OG0005557	Dcor_evm.model.hic_scaffold_6_pilon.1820	Alus_evm.model.scaffold11157.3
OG0005558	Dcor_evm.model.hic_scaffold_6_pilon.1053	Alus_evm.model.scaffold07052.2
OG0005559	Dcor_evm.model.hic_scaffold_1_pilon.160	Alus_evm.model.scaffold04393.15
OG0005560	Dcor_evm.model.hic_scaffold_2_pilon.513	Alus_evm.model.scaffold12082.7
OG0005561	Dcor_evm.model.hic_scaffold_7_pilon.1228	Alus_evm.model.scaffold06418.6
OG0005563	Dcor_evm.model.hic_scaffold_8_pilon.206	Alus_evm.model.scaffold06481.4
OG0005565	Dcor_evm.model.hic_scaffold_5_pilon.709	Alus_evm.model.scaffold09908.3
OG0005566	Dcor_evm.model.hic_scaffold_9_pilon.261	Alus_evm.model.scaffold05757.3
OG0005568	Dcor_evm.model.hic_scaffold_41_pilon.27	Alus_evm.model.scaffold16294.2
OG0005569	Dcor_evm.model.hic_scaffold_7_pilon.1426	Alus_evm.model.scaffold14801.5
OG0005570	Dcor_evm.model.hic_scaffold_16_pilon.116, Dcor_evm.model.hic_scaffold_6_pilon.711	Alus_evm.model.scaffold14226.1
OG0005571	Dcor_evm.model.hic_scaffold_12_pilon.4, Dcor_evm.model.hic_scaffold_6_pilon.519	Alus_evm.model.scaffold09244.2
OG0005572	Dcor_evm.model.hic_scaffold_10_pilon.91	Alus_evm.model.scaffold15871.22
OG0005572	Dcor_evm.model.hic_scaffold_10_pilon.90	Alus_evm.model.scaffold15871.21
OG0005573	Dcor_evm.model.hic_scaffold_6_pilon.940	Alus_evm.model.scaffold06203.7
OG0005574	Dcor_evm.model.hic_scaffold_3_pilon.467	Alus_evm.model.scaffold05871.4
OG0005575	Dcor_evm.model.hic_scaffold_5_pilon.1349	Alus_evm.model.scaffold10204.2
OG0005576	Dcor_evm.model.hic_scaffold_5_pilon.511	Alus_evm.model.scaffold09777.1
OG0005577	Dcor_evm.model.hic_scaffold_5_pilon.1351	Alus_evm.model.scaffold17892.1
OG0005578	Dcor_evm.model.hic_scaffold_10_pilon.223	Alus_evm.model.scaffold12564.8
OG0005579	Dcor_evm.model.hic_scaffold_10_pilon.623	Alus_evm.model.scaffold15711.12
OG0005580	Dcor_evm.model.hic_scaffold_9_pilon.249	Alus_evm.model.scaffold12527.4, Alus_evm.model.scaffold09047.1
OG0005582	Dcor_evm.model.hic_scaffold_9_pilon.1231	Alus_evm.model.scaffold00455.7
OG0005583	Dcor_evm.model.hic_scaffold_9_pilon.49	Alus_evm.model.scaffold00856.2
OG0005584	Dcor_evm.model.hic_scaffold_7_pilon.880	Alus_evm.model.scaffold14039.5
OG0005585	Dcor_evm.model.hic_scaffold_1_pilon.966	Alus_evm.model.scaffold03891.5
OG0005586	Dcor_evm.model.hic_scaffold_1_pilon.967	Alus_evm.model.scaffold03891.6
OG0005587	Dcor_evm.model.hic_scaffold_3_pilon.58	Alus_evm.model.scaffold05495.3
OG0005588	Dcor_evm.model.hic_scaffold_3_pilon.61	Alus_evm.model.scaffold05495.5
OG0005589	Dcor_evm.model.hic_scaffold_3_pilon.527	Alus_evm.model.scaffold10390.3
OG0005590	Dcor_evm.model.hic_scaffold_3_pilon.1494	Alus_evm.model.scaffold16818.1
OG0005591	Dcor_evm.model.hic_scaffold_8_pilon.811	Alus_evm.model.scaffold12969.5
OG0005593	Dcor_evm.model.hic_scaffold_9_pilon.1493	Alus_evm.model.scaffold12425.4
OG0005594	Dcor_evm.model.hic_scaffold_8_pilon.839	Alus_evm.model.scaffold06490.13
OG0005595	Dcor_evm.model.hic_scaffold_8_pilon.667, Dcor_evm.model.hic_scaffold_8_pilon.944	Alus_evm.model.scaffold06130.3
OG0005596	Dcor_evm.model.hic_scaffold_9_pilon.1337	Alus_evm.model.scaffold17908.7
OG0005597	Dcor_evm.model.hic_scaffold_2_pilon.409	Alus_evm.model.scaffold00119.7
OG0005598	Dcor_evm.model.hic_scaffold_3_pilon.218, Dcor_evm.model.hic_scaffold_7_pilon.1019	Alus_evm.model.scaffold06286.10
OG0005599	Dcor_evm.model.hic_scaffold_6_pilon.230	Alus_evm.model.scaffold05604.1
OG0005600	Dcor_evm.model.hic_scaffold_7_pilon.133	Alus_evm.model.scaffold18465.3
OG0005601	Dcor_evm.model.hic_scaffold_12_pilon.21, Dcor_evm.model.hic_scaffold_3_pilon.1373	Alus_evm.model.scaffold04470.10
OG0005602	Dcor_evm.model.hic_scaffold_3_pilon.1220	Alus_evm.model.scaffold03884.9
OG0005603	Dcor_evm.model.hic_scaffold_3_pilon.1221	Alus_evm.model.scaffold03884.10
OG0005604	Dcor_evm.model.hic_scaffold_2_pilon.576	Alus_evm.model.scaffold12498.4
OG0005605	Dcor_evm.model.hic_scaffold_2_pilon.572	Alus_evm.model.scaffold08853.3
OG0005606	Dcor_evm.model.hic_scaffold_2_pilon.577	Alus_evm.model.scaffold12498.8
OG0005607	Dcor_evm.model.hic_scaffold_5_pilon.881, Dcor_evm.model.hic_scaffold_5_pilon.882	Alus_evm.model.scaffold10802.2
OG0005608	Dcor_evm.model.hic_scaffold_1_pilon.1077	Alus_evm.model.scaffold01154.11
OG0005610	Dcor_evm.model.hic_scaffold_10_pilon.908	Alus_evm.model.scaffold13953.5
OG0005611	Dcor_evm.model.hic_scaffold_13_pilon.109, Dcor_evm.model.hic_scaffold_9_pilon.561	Alus_evm.model.scaffold04027.18
OG0005612	Dcor_evm.model.hic_scaffold_6_pilon.122	Alus_evm.model.scaffold05769.2
OG0005613	Dcor_evm.model.hic_scaffold_44_pilon.17	Alus_evm.model.scaffold08715.14
OG0005614	Dcor_evm.model.hic_scaffold_3_pilon.1211	Alus_evm.model.scaffold16786.10
OG0005615	Dcor_evm.model.hic_scaffold_8_pilon.842	Alus_evm.model.scaffold14148.6
OG0005616	Dcor_evm.model.hic_scaffold_9_pilon.726	Alus_evm.model.scaffold04596.1
OG0005617	Dcor_evm.model.hic_scaffold_9_pilon.240	Alus_evm.model.scaffold05452.1
OG0005618	Dcor_evm.model.hic_scaffold_15_pilon.9, Dcor_evm.model.hic_scaffold_15_pilon.10, Dcor_evm.model.hic_scaffold_7_pilon.1484, Dcor_evm.model.hic_scaffold_15_pilon.8	Alus_evm.model.scaffold01157.2
OG0005619	Dcor_evm.model.hic_scaffold_5_pilon.600	Alus_evm.model.scaffold11176.1
OG0005620	Dcor_evm.model.hic_scaffold_8_pilon.398	Alus_evm.model.scaffold04253.16
OG0005621	Dcor_evm.model.hic_scaffold_3_pilon.323	Alus_evm.model.scaffold06709.2
OG0005622	Dcor_evm.model.hic_scaffold_10_pilon.759	Alus_evm.model.scaffold08754.5
OG0005623	Dcor_evm.model.hic_scaffold_9_pilon.311	Alus_evm.model.scaffold02202.2
OG0005624	Dcor_evm.model.hic_scaffold_8_pilon.579	Alus_evm.model.scaffold13210.3
OG0005625	Dcor_evm.model.hic_scaffold_1_pilon.199	Alus_evm.model.scaffold13210.4
OG0005626	Dcor_evm.model.hic_scaffold_4_pilon.1105, Dcor_evm.model.hic_scaffold_5_pilon.1473	Alus_evm.model.scaffold16957.6
OG0005627	Dcor_evm.model.hic_scaffold_3_pilon.1239	Alus_evm.model.scaffold13821.3
OG0005628	Dcor_evm.model.hic_scaffold_2_pilon.492	Alus_evm.model.scaffold07101.16
OG0005629	Dcor_evm.model.hic_scaffold_2_pilon.495	Alus_evm.model.scaffold07101.6
OG0005630	Dcor_evm.model.hic_scaffold_9_pilon.1018	Alus_evm.model.scaffold14347.19
OG0005631	Dcor_evm.model.hic_scaffold_3_pilon.1093	Alus_evm.model.scaffold09050.9
OG0005633	Dcor_evm.model.hic_scaffold_1_pilon.1145	Alus_evm.model.scaffold05683.5
OG0005634	Dcor_evm.model.hic_scaffold_10_pilon.107	Alus_evm.model.scaffold06505.4
OG0005635	Dcor_evm.model.hic_scaffold_7_pilon.437	Alus_evm.model.scaffold18032.2
OG0005636	Dcor_evm.model.hic_scaffold_8_pilon.825	Alus_evm.model.scaffold11305.2
OG0005637	Dcor_evm.model.hic_scaffold_9_pilon.1090	Alus_evm.model.scaffold07335.7
OG0005638	Dcor_evm.model.hic_scaffold_2_pilon.596	Alus_evm.model.scaffold12666.7
OG0005639	Dcor_evm.model.hic_scaffold_2_pilon.110	Alus_evm.model.scaffold12918.16
OG0005640	Dcor_evm.model.hic_scaffold_3_pilon.1337	Alus_evm.model.scaffold04271.13
OG0005642	Dcor_evm.model.hic_scaffold_1_pilon.700	Alus_evm.model.scaffold10854.8, Alus_evm.model.scaffold13374.1
OG0005643	Dcor_evm.model.hic_scaffold_4_pilon.241, Dcor_evm.model.hic_scaffold_4_pilon.76	Alus_evm.model.scaffold03966.2
OG0005644	Dcor_evm.model.hic_scaffold_6_pilon.1136	Alus_evm.model.scaffold00983.3
OG0005645	Dcor_evm.model.hic_scaffold_31_pilon.3, Dcor_evm.model.hic_scaffold_3_pilon.1410	Alus_evm.model.scaffold03673.6
OG0005646	Dcor_evm.model.hic_scaffold_4_pilon.969	Alus_evm.model.scaffold04624.2
OG0005647	Dcor_evm.model.hic_scaffold_5_pilon.861	Alus_evm.model.scaffold09633.3
OG0005648	Dcor_evm.model.hic_scaffold_7_pilon.390	Alus_evm.model.scaffold07630.3
OG0005649	Dcor_evm.model.hic_scaffold_7_pilon.1557, Dcor_evm.model.hic_scaffold_4_pilon.20	Alus_evm.model.scaffold15979.2
OG0005650	Dcor_evm.model.hic_scaffold_7_pilon.1558	Alus_evm.model.scaffold02568.1
OG0005651	Dcor_evm.model.hic_scaffold_6_pilon.1787	Alus_evm.model.scaffold07173.6
OG0005652	Dcor_evm.model.hic_scaffold_6_pilon.217	Alus_evm.model.scaffold00682.4
OG0005653	Dcor_evm.model.hic_scaffold_9_pilon.1610	Alus_evm.model.scaffold03110.2
OG0005654	Dcor_evm.model.hic_scaffold_4_pilon.137, Dcor_evm.model.hic_scaffold_4_pilon.186	Alus_evm.model.scaffold01512.8
OG0005655	Dcor_evm.model.hic_scaffold_4_pilon.135, Dcor_evm.model.hic_scaffold_4_pilon.188	Alus_evm.model.scaffold01512.10
OG0005656	Dcor_evm.model.hic_scaffold_4_pilon.577	Alus_evm.model.scaffold01512.15
OG0005657	Dcor_evm.model.hic_scaffold_4_pilon.727	Alus_evm.model.scaffold07779.4
OG0005658	Dcor_evm.model.hic_scaffold_5_pilon.464	Alus_evm.model.scaffold05807.2, Alus_evm.model.scaffold12147.13
OG0005659	Dcor_evm.model.hic_scaffold_16_pilon.162, Dcor_evm.model.hic_scaffold_6_pilon.666, Dcor_evm.model.hic_scaffold_6_pilon.667	Alus_evm.model.scaffold00190.2
OG0005660	Dcor_evm.model.hic_scaffold_7_pilon.1205	Alus_evm.model.scaffold08545.5
OG0005661	Dcor_evm.model.hic_scaffold_9_pilon.1531	Alus_evm.model.scaffold15970.1
OG0005662	Dcor_evm.model.hic_scaffold_9_pilon.115	Alus_evm.model.scaffold13969.4
OG0005663	Dcor_evm.model.hic_scaffold_5_pilon.96	Alus_evm.model.scaffold08104.2
OG0005664	Dcor_evm.model.hic_scaffold_8_pilon.248	Alus_evm.model.scaffold14216.2
OG0005665	Dcor_evm.model.hic_scaffold_6_pilon.431	Alus_evm.model.scaffold06262.5
OG0005666	Dcor_evm.model.hic_scaffold_8_pilon.604	Alus_evm.model.scaffold13071.7
OG0005667	Dcor_evm.model.hic_scaffold_6_pilon.1415	Alus_evm.model.scaffold02336.1
OG0005669	Dcor_evm.model.contig_62_pilon.1	Alus_evm.model.scaffold05822.16, Alus_evm.model.scaffold05822.17
OG0005670	Dcor_evm.model.hic_scaffold_10_pilon.1310	Alus_evm.model.scaffold05822.22
OG0005671	Dcor_evm.model.hic_scaffold_4_pilon.146, Dcor_evm.model.hic_scaffold_4_pilon.176	Alus_evm.model.scaffold01512.5
OG0005672	Dcor_evm.model.hic_scaffold_7_pilon.827	Alus_evm.model.scaffold02929.1
OG0005673	Dcor_evm.model.hic_scaffold_7_pilon.1461, Dcor_evm.model.hic_scaffold_7_pilon.1460	Alus_evm.model.scaffold09936.3
OG0005674	Dcor_evm.model.hic_scaffold_1_pilon.10	Alus_evm.model.scaffold09491.6
OG0005675	Dcor_evm.model.hic_scaffold_14_pilon.106, Dcor_evm.model.hic_scaffold_26_pilon.1	Alus_evm.model.scaffold09849.1
OG0005676	Dcor_evm.model.hic_scaffold_8_pilon.534	Alus_evm.model.scaffold02173.7
OG0005677	Dcor_evm.model.hic_scaffold_8_pilon.410	Alus_evm.model.scaffold09180.2
OG0005678	Dcor_evm.model.hic_scaffold_5_pilon.966	Alus_evm.model.scaffold12116.5
OG0005679	Dcor_evm.model.hic_scaffold_5_pilon.1374	Alus_evm.model.scaffold08073.13
OG0005680	Dcor_evm.model.hic_scaffold_5_pilon.1376	Alus_evm.model.scaffold08073.17
OG0005681	Dcor_evm.model.hic_scaffold_10_pilon.431	Alus_evm.model.scaffold05115.6
OG0005682	Dcor_evm.model.hic_scaffold_9_pilon.1827	Alus_evm.model.scaffold15516.4
OG0005683	Dcor_evm.model.hic_scaffold_7_pilon.855	Alus_evm.model.scaffold14994.5
OG0005685	Dcor_evm.model.hic_scaffold_5_pilon.758	Alus_evm.model.scaffold01926.1
OG0005686	Dcor_evm.model.hic_scaffold_5_pilon.1373	Alus_evm.model.scaffold06144.6
OG0005687	Dcor_evm.model.hic_scaffold_4_pilon.424	Alus_evm.model.scaffold00832.5
OG0005688	Dcor_evm.model.hic_scaffold_4_pilon.660	Alus_evm.model.scaffold00832.6
OG0005689	Dcor_evm.model.contig_124_pilon.1	Alus_evm.model.scaffold12613.17
OG0005690	Dcor_evm.model.hic_scaffold_5_pilon.13	Alus_evm.model.scaffold08010.2
OG0005691	Dcor_evm.model.hic_scaffold_5_pilon.12	Alus_evm.model.scaffold01635.1
OG0005692	Dcor_evm.model.hic_scaffold_2_pilon.539	Alus_evm.model.scaffold12082.1
OG0005693	Dcor_evm.model.hic_scaffold_9_pilon.1860	Alus_evm.model.scaffold08275.15
OG0005694	Dcor_evm.model.hic_scaffold_9_pilon.923	Alus_evm.model.scaffold00098.6
OG0005695	Dcor_evm.model.hic_scaffold_6_pilon.978	Alus_evm.model.scaffold11703.4
OG0005696	Dcor_evm.model.hic_scaffold_8_pilon.15	Alus_evm.model.scaffold14128.3
OG0005697	Dcor_evm.model.hic_scaffold_5_pilon.832	Alus_evm.model.scaffold02776.2
OG0005698	Dcor_evm.model.hic_scaffold_10_pilon.248	Alus_evm.model.scaffold15860.4
OG0005699	Dcor_evm.model.hic_scaffold_1_pilon.50	Alus_evm.model.scaffold04539.14
OG0005700	Dcor_evm.model.hic_scaffold_8_pilon.88	Alus_evm.model.scaffold08286.1
OG0005701	Dcor_evm.model.hic_scaffold_6_pilon.1700	Alus_evm.model.scaffold06098.9
OG0005702	Dcor_evm.model.hic_scaffold_8_pilon.148	Alus_evm.model.scaffold06728.2
OG0005703	Dcor_evm.model.hic_scaffold_6_pilon.294	Alus_evm.model.scaffold01656.4
OG0005704	Dcor_evm.model.hic_scaffold_6_pilon.176	Alus_evm.model.scaffold01822.7
OG0005705	Dcor_evm.model.hic_scaffold_10_pilon.1047	Alus_evm.model.scaffold17428.13
OG0005706	Dcor_evm.model.hic_scaffold_8_pilon.358	Alus_evm.model.scaffold06604.1
OG0005707	Dcor_evm.model.hic_scaffold_6_pilon.330	Alus_evm.model.scaffold00760.1
OG0005709	Dcor_evm.model.hic_scaffold_6_pilon.94	Alus_evm.model.scaffold14952.3
OG0005710	Dcor_evm.model.hic_scaffold_7_pilon.958	Alus_evm.model.scaffold08446.3
OG0005711	Dcor_evm.model.hic_scaffold_4_pilon.905	Alus_evm.model.scaffold00174.8
OG0005712	Dcor_evm.model.hic_scaffold_2_pilon.667	Alus_evm.model.scaffold09293.5
OG0005713	Dcor_evm.model.hic_scaffold_13_pilon.73, Dcor_evm.model.hic_scaffold_9_pilon.593	Alus_evm.model.scaffold03961.1
OG0005714	Dcor_evm.model.hic_scaffold_10_pilon.1326	Alus_evm.model.scaffold04627.3
OG0005715	Dcor_evm.model.hic_scaffold_10_pilon.1277	Alus_evm.model.scaffold15435.6
OG0005716	Dcor_evm.model.hic_scaffold_2_pilon.59	Alus_evm.model.scaffold08492.2
OG0005717	Dcor_evm.model.hic_scaffold_2_pilon.604	Alus_evm.model.scaffold12666.16
OG0005718	Dcor_evm.model.hic_scaffold_3_pilon.1153	Alus_evm.model.scaffold13894.10
OG0005719	Dcor_evm.model.hic_scaffold_1_pilon.143, Dcor_evm.model.hic_scaffold_42_pilon.21	Alus_evm.model.scaffold16048.6
OG0005720	Dcor_evm.model.hic_scaffold_1_pilon.1031	Alus_evm.model.scaffold16067.12
OG0005721	Dcor_evm.model.hic_scaffold_1_pilon.221	Alus_evm.model.scaffold05862.15
OG0005722	Dcor_evm.model.hic_scaffold_3_pilon.1082	Alus_evm.model.scaffold04470.1
OG0005723	Dcor_evm.model.hic_scaffold_6_pilon.1630	Alus_evm.model.scaffold03170.9
OG0005724	Dcor_evm.model.hic_scaffold_8_pilon.334	Alus_evm.model.scaffold01255.5
OG0005725	Dcor_evm.model.hic_scaffold_9_pilon.1714	Alus_evm.model.scaffold11053.7
OG0005726	Dcor_evm.model.hic_scaffold_9_pilon.68	Alus_evm.model.scaffold01608.1
OG0005727	Dcor_evm.model.hic_scaffold_9_pilon.352	Alus_evm.model.scaffold18431.4
OG0005728	Dcor_evm.model.hic_scaffold_3_pilon.1431	Alus_evm.model.scaffold11291.2
OG0005729	Dcor_evm.model.hic_scaffold_4_pilon.725	Alus_evm.model.scaffold07857.2
OG0005730	Dcor_evm.model.hic_scaffold_4_pilon.1220	Alus_evm.model.scaffold01657.2
OG0005731	Dcor_evm.model.hic_scaffold_5_pilon.777	Alus_evm.model.scaffold01010.9
OG0005732	Dcor_evm.model.hic_scaffold_5_pilon.1326	Alus_evm.model.scaffold01773.6
OG0005733	Dcor_evm.model.hic_scaffold_5_pilon.781	Alus_evm.model.scaffold01010.12
OG0005734	Dcor_evm.model.hic_scaffold_5_pilon.17	Alus_evm.model.scaffold08600.2
OG0005735	Dcor_evm.model.hic_scaffold_5_pilon.729	Alus_evm.model.scaffold00545.3
OG0005736	Dcor_evm.model.hic_scaffold_9_pilon.740	Alus_evm.model.scaffold02246.5
OG0005737	Dcor_evm.model.hic_scaffold_7_pilon.166	Alus_evm.model.scaffold18526.10
OG0005738	Dcor_evm.model.hic_scaffold_14_pilon.105	Alus_evm.model.scaffold04406.7
OG0005739	Dcor_evm.model.hic_scaffold_3_pilon.743	Alus_evm.model.scaffold10939.4
OG0005740	Dcor_evm.model.hic_scaffold_1_pilon.628	Alus_evm.model.scaffold05492.2
OG0005741	Dcor_evm.model.hic_scaffold_1_pilon.648, Dcor_evm.model.hic_scaffold_1_pilon.647	Alus_evm.model.scaffold10545.7
OG0005742	Dcor_evm.model.hic_scaffold_1_pilon.646	Alus_evm.model.scaffold10545.6
OG0005743	Dcor_evm.model.hic_scaffold_7_pilon.889	Alus_evm.model.scaffold11637.3
OG0005744	Dcor_evm.model.hic_scaffold_1_pilon.341	Alus_evm.model.scaffold12143.13
OG0005745	Dcor_evm.model.hic_scaffold_7_pilon.1172	Alus_evm.model.scaffold08123.1
OG0005746	Dcor_evm.model.hic_scaffold_9_pilon.903	Alus_evm.model.scaffold08383.4
OG0005747	Dcor_evm.model.hic_scaffold_9_pilon.62	Alus_evm.model.scaffold00588.4
OG0005748	Dcor_evm.model.hic_scaffold_2_pilon.460	Alus_evm.model.scaffold02986.8
OG0005749	Dcor_evm.model.hic_scaffold_9_pilon.5	Alus_evm.model.scaffold08073.10
OG0005750	Dcor_evm.model.hic_scaffold_7_pilon.309	Alus_evm.model.scaffold02615.5
OG0005751	Dcor_evm.model.hic_scaffold_9_pilon.1568	Alus_evm.model.scaffold07661.4
OG0005752	Dcor_evm.model.hic_scaffold_3_pilon.1105	Alus_evm.model.scaffold01245.5
OG0005753	Dcor_evm.model.hic_scaffold_10_pilon.1353	Alus_evm.model.scaffold10651.1
OG0005754	Dcor_evm.model.hic_scaffold_3_pilon.344	Alus_evm.model.scaffold02265.2, Alus_evm.model.scaffold13544.2
OG0005755	Dcor_evm.model.hic_scaffold_6_pilon.1725	Alus_evm.model.scaffold07335.3
OG0005756	Dcor_evm.model.hic_scaffold_10_pilon.1250	Alus_evm.model.scaffold00003.2, Alus_evm.model.scaffold04543.7
OG0005757	Dcor_evm.model.hic_scaffold_3_pilon.257	Alus_evm.model.scaffold03428.3
OG0005758	Dcor_evm.model.hic_scaffold_3_pilon.81	Alus_evm.model.scaffold12771.9
OG0005760	Dcor_evm.model.hic_scaffold_3_pilon.1169	Alus_evm.model.scaffold04379.1
OG0005761	Dcor_evm.model.hic_scaffold_9_pilon.1204, Dcor_evm.model.hic_scaffold_3_pilon.1283	Alus_evm.model.scaffold16964.5
OG0005762	Dcor_evm.model.hic_scaffold_10_pilon.1129	Alus_evm.model.scaffold03355.3
OG0005763	Dcor_evm.model.hic_scaffold_4_pilon.284, Dcor_evm.model.hic_scaffold_4_pilon.33	Alus_evm.model.scaffold05937.3
OG0005766	Dcor_evm.model.hic_scaffold_7_pilon.153	Alus_evm.model.scaffold09067.3
OG0005767	Dcor_evm.model.hic_scaffold_43_pilon.2, Dcor_evm.model.hic_scaffold_43_pilon.9, Dcor_evm.model.hic_scaffold_7_pilon.255	Alus_evm.model.scaffold05287.8
OG0005768	Dcor_evm.model.hic_scaffold_10_pilon.1028	Alus_evm.model.scaffold15356.1
OG0005769	Dcor_evm.model.hic_scaffold_1_pilon.134, Dcor_evm.model.hic_scaffold_42_pilon.11	Alus_evm.model.scaffold02659.6
OG0005771	Dcor_evm.model.hic_scaffold_5_pilon.1249	Alus_evm.model.scaffold16646.1
OG0005772	Dcor_evm.model.hic_scaffold_8_pilon.8	Alus_evm.model.scaffold12883.8
OG0005775	Dcor_evm.model.hic_scaffold_6_pilon.959	Alus_evm.model.scaffold09784.2
OG0005777	Dcor_evm.model.hic_scaffold_4_pilon.1181, Dcor_evm.model.hic_scaffold_4_pilon.1337	Alus_evm.model.scaffold00999.3
OG0005777	Dcor_evm.model.hic_scaffold_4_pilon.1338, Dcor_evm.model.hic_scaffold_4_pilon.1180	Alus_evm.model.scaffold00999.6, Alus_evm.model.scaffold00999.5, Alus_evm.model.scaffold00999.4
OG0005778	Dcor_evm.model.hic_scaffold_3_pilon.551, Dcor_evm.model.hic_scaffold_3_pilon.550	Alus_evm.model.scaffold14806.2
OG0005785	Dcor_evm.model.hic_scaffold_6_pilon.1022	Alus_evm.model.scaffold05151.4
OG0005786	Dcor_evm.model.hic_scaffold_6_pilon.1449	Alus_evm.model.scaffold04883.8
OG0005787	Dcor_evm.model.hic_scaffold_9_pilon.1724	Alus_evm.model.scaffold11554.1
OG0005788	Dcor_evm.model.hic_scaffold_5_pilon.1182	Alus_evm.model.scaffold07949.11
OG0005790	Dcor_evm.model.hic_scaffold_5_pilon.156	Alus_evm.model.scaffold07949.8
OG0005791	Dcor_evm.model.hic_scaffold_4_pilon.378	Alus_evm.model.scaffold04648.7
OG0005792	Dcor_evm.model.hic_scaffold_4_pilon.955	Alus_evm.model.scaffold01094.9
OG0005793	Dcor_evm.model.hic_scaffold_9_pilon.1397	Alus_evm.model.scaffold02041.13
OG0005794	Dcor_evm.model.hic_scaffold_7_pilon.510	Alus_evm.model.scaffold08688.1
OG0005795	Dcor_evm.model.hic_scaffold_1_pilon.428	Alus_evm.model.scaffold06233.1
OG0005796	Dcor_evm.model.hic_scaffold_1_pilon.642	Alus_evm.model.scaffold06948.7
OG0005797	Dcor_evm.model.hic_scaffold_1_pilon.1042	Alus_evm.model.scaffold05648.1
OG0005798	Dcor_evm.model.hic_scaffold_10_pilon.754	Alus_evm.model.scaffold04724.4
OG0005799	Dcor_evm.model.hic_scaffold_6_pilon.159	Alus_evm.model.scaffold12426.4
OG0005800	Dcor_evm.model.hic_scaffold_6_pilon.1074	Alus_evm.model.scaffold08781.18
OG0005801	Dcor_evm.model.hic_scaffold_4_pilon.518	Alus_evm.model.scaffold04922.1
OG0005802	Dcor_evm.model.hic_scaffold_5_pilon.591	Alus_evm.model.scaffold18321.8
OG0005803	Dcor_evm.model.hic_scaffold_5_pilon.1415	Alus_evm.model.scaffold03458.8
OG0005804	Dcor_evm.model.hic_scaffold_7_pilon.224	Alus_evm.model.scaffold16718.1
OG0005805	Dcor_evm.model.hic_scaffold_1_pilon.53	Alus_evm.model.scaffold04539.21
OG0005807	Dcor_evm.model.hic_scaffold_3_pilon.1022	Alus_evm.model.scaffold00116.3
OG0005808	Dcor_evm.model.hic_scaffold_3_pilon.1025, Dcor_evm.model.hic_scaffold_3_pilon.1029	Alus_evm.model.scaffold07299.3
OG0005809	Dcor_evm.model.hic_scaffold_8_pilon.773	Alus_evm.model.scaffold08082.19
OG0005811	Dcor_evm.model.hic_scaffold_44_pilon.40	Alus_evm.model.scaffold07011.11
OG0005812	Dcor_evm.model.hic_scaffold_2_pilon.371	Alus_evm.model.scaffold14140.14
OG0005813	Dcor_evm.model.hic_scaffold_10_pilon.1102	Alus_evm.model.scaffold02987.10
