Geneid	Length	MA	FA	brain	larvae	pupae	MW	FW	control_1_rep1	control_1_rep2	control_2_rep1	control_2_rep2	control_3_rep1	control_3_rep2	gland_1_rep1	gland_1_rep2	gland_2_rep1	gland_2_rep2	gland_3_rep1	gland_3_rep2
Dcor_evm.model.hic_scaffold_4_pilon.549	600	938	6660	4465	214	55	322	251	39	57	33	38	40	40	74	62	64	44	69	57
Dcor_evm.model.hic_scaffold_4_pilon.550	1617	884	677	2470	7547	8856	15293	10552	1556	1586	1144	1462	1385	1325	1760	1623	1548	1405	1632	915
Dcor_evm.model.hic_scaffold_4_pilon.551	2313	542	476	1191	2100	5282	4363	3154	493	509	362	450	469	420	744	715	641	528	708	329
Dcor_evm.model.hic_scaffold_4_pilon.552	1503	64	36	202	1092	4992	762	4569	171	163	94	104	128	119	227	210	186	152	193	126
Dcor_evm.model.hic_scaffold_4_pilon.553	384	0	4	168	71	692	31	8	9	8	17	13	10	6	5	4	9	7	9	5
Dcor_evm.model.hic_scaffold_4_pilon.554	2334	2	32	240	1014	7792	225	32	36	54	40	54	44	41	38	36	55	35	51	20
Dcor_evm.model.hic_scaffold_4_pilon.555	2925	425	293	1185	1777	6878	2580	2148	278	310	188	215	247	224	408	388	332	307	385	139
Dcor_evm.model.hic_scaffold_4_pilon.556	1557	2082	862	308	4	80	4253	461	52	64	63	42	51	50	148	141	90	79	145	35
Dcor_evm.model.hic_scaffold_4_pilon.557	813	88	58	2504	1569	1661	2067	1603	201	151	108	145	145	115	134	142	106	82	121	64
Dcor_evm.model.hic_scaffold_4_pilon.558	363	0	0	5	0	0	2	6	1	4	0	0	1	0	1	1	1	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.559	930	0	10	8	36	3	368	21	8	3	2	3	2	2	1	2	2	1	5	1
Dcor_evm.model.hic_scaffold_4_pilon.560	2088	826	2690	1477	1697	232	2842	5396	196	210	107	154	207	158	300	311	275	283	318	266
Dcor_evm.model.hic_scaffold_4_pilon.561	582	535	71	554	3167	5244	3383	4443	520	539	357	447	446	487	561	540	513	471	506	273
Dcor_evm.model.hic_scaffold_4_pilon.562	1035	98	132	2278	592	1688	1475	1519	87	71	93	86	88	82	89	79	108	98	103	130
Dcor_evm.model.hic_scaffold_4_pilon.563	1101	489	1008	2740	482	1421	1168	1041	215	229	202	218	201	176	326	312	288	247	298	151
Dcor_evm.model.hic_scaffold_4_pilon.564	2016	1011	519	8243	12095	16328	5054	14427	2822	2670	1800	2139	2285	2352	3436	3203	2943	2740	2977	1528
Dcor_evm.model.hic_scaffold_4_pilon.565	1779	744	995	5818	5052	9945	5973	4144	1759	1627	1283	1600	1462	1338	1648	1514	1632	1451	1544	709
Dcor_evm.model.hic_scaffold_4_pilon.566	762	0	0	11	17	367	305	8	7	13	0	0	5	8	14	16	7	2	18	0
Dcor_evm.model.hic_scaffold_4_pilon.567	2313	318	208	1065	3716	8539	470	4216	646	629	415	536	550	507	585	620	610	591	644	295
Dcor_evm.model.hic_scaffold_4_pilon.568	618	10	24	30	1	32	1	3	4	1	0	0	2	0	1	1	2	1	0	0
Dcor_evm.model.hic_scaffold_4_pilon.569	1860	30	226	18	2	2	10	10	1	1	0	1	1	3	5	1	3	0	2	1
Dcor_evm.model.hic_scaffold_4_pilon.570	1707	24	32	11	6	0	0	10	1	2	2	0	3	3	3	2	0	1	4	0
Dcor_evm.model.hic_scaffold_4_pilon.571	1152	0	0	0	2	2	0	2	0	0	0	0	0	2	1	0	0	0	1	0
Dcor_evm.model.hic_scaffold_4_pilon.572	1647	58	28	390	384	188	7054	626	152	179	95	131	178	270	109	112	84	87	110	52
Dcor_evm.model.hic_scaffold_4_pilon.573	639	248	246	13455	10399	6047	9297	12626	6574	7493	5573	6811	6311	4092	3605	3624	4228	3592	3893	2041
Dcor_evm.model.hic_scaffold_4_pilon.574	1464	450	1402	7094	880	3354	1199	605	28	16	23	18	24	16	18	22	27	27	37	16
Dcor_evm.model.hic_scaffold_4_pilon.575	1269	451	1207	0	6	16	16	86	1	0	2	0	0	3	3	3	0	2	1	0
Dcor_evm.model.hic_scaffold_4_pilon.576	1533	0	0	2	3	5462	6	4	0	1	1	0	1	3	4	0	2	0	2	0
Dcor_evm.model.hic_scaffold_4_pilon.577	696	0	0	55	5398	246	10	273	1672	1620	805	831	1279	1167	1113	1064	1111	1012	970	767
Dcor_evm.model.hic_scaffold_4_pilon.578	717	0	2	0	4112	11918	6	6	25	23	15	6	25	26	12	15	5	6	15	9
Dcor_evm.model.hic_scaffold_4_pilon.579	726	0	4	4	9235	41844	88	18	2139	1948	569	601	1461	1193	969	861	765	627	871	672
Dcor_evm.model.hic_scaffold_4_pilon.580	888	2	8	84	5927	22078	80	104	1115	974	493	513	759	819	739	706	776	664	703	786
Dcor_evm.model.hic_scaffold_4_pilon.581	939	303	243	1852	470	3007	972	1368	106	115	99	81	102	88	171	148	140	131	159	54
Dcor_evm.model.hic_scaffold_4_pilon.582	1077	0	0	17	16	11	32	4	1	1	1	0	1	1	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.583	246	259	126	953	74	60	229	473	53	46	27	51	51	34	104	79	97	71	72	30
Dcor_evm.model.hic_scaffold_4_pilon.584	1548	504	463	254	815	15	77	62	16	17	4	5	17	8	15	19	18	10	27	7
Dcor_evm.model.hic_scaffold_4_pilon.585	1065	236	441	5184	1518	3837	1754	3345	716	765	530	540	582	486	676	732	760	611	740	383
Dcor_evm.model.hic_scaffold_4_pilon.586	330	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.587	1026	0	2	2	0	3	0	13	0	3	0	0	0	1	2	2	2	3	6	1
Dcor_evm.model.hic_scaffold_4_pilon.588	207	0	9	42	0	0	1	0	0	0	0	0	0	1	0	1	2	0	4	1
Dcor_evm.model.hic_scaffold_4_pilon.589	3975	46	0	194	285	797	54	740	365	354	184	316	297	337	429	429	338	317	360	164
Dcor_evm.model.hic_scaffold_4_pilon.590	1512	86	10	306	711	3531	417	447	48	46	32	29	34	29	67	46	58	57	59	30
Dcor_evm.model.hic_scaffold_4_pilon.591	489	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.592	1038	787	1010	11700	764	0	6324	1256	154	154	198	150	153	132	341	301	176	195	260	250
Dcor_evm.model.hic_scaffold_4_pilon.593	978	1314	2226	607	18	0	1320	253	374	358	263	289	328	267	462	447	327	244	407	290
Dcor_evm.model.hic_scaffold_4_pilon.594	1011	238	443	777	1487	18	1103	1121	57	67	65	68	53	40	114	108	71	62	93	83
Dcor_evm.model.hic_scaffold_4_pilon.595	951	0	30	10	6	105	91	56	4	7	5	3	3	18	2	5	2	3	3	6
Dcor_evm.model.hic_scaffold_4_pilon.596	199	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.597	3729	0	0	122	677	3619	59	827	265	228	75	146	176	157	188	191	179	172	171	91
Dcor_evm.model.hic_scaffold_4_pilon.598	312	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.599	327	0	0	21	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.600	438	0	0	2	0	4	0	2	0	0	0	0	0	0	0	1	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.601	363	0	0	2	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.602	867	19	6	132	247	1455	230	386	69	72	81	59	52	56	86	77	74	67	62	63
Dcor_evm.model.hic_scaffold_4_pilon.603	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.604	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.605	3747	32	5	297	722	6843	53	429	52	55	29	40	33	32	54	46	33	35	46	15
Dcor_evm.model.hic_scaffold_4_pilon.606	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.607	187	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.608	1668	0	0	0	2950	224	0	843	3	2	1	0	1	3	6	3	1	3	5	0
Dcor_evm.model.hic_scaffold_4_pilon.609	420	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.610	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.611	1236	1	0	13	872	234	603	1000	19	14	5	9	8	13	29	20	3	1	22	1
Dcor_evm.model.hic_scaffold_4_pilon.612	330	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.613	741	159	481	4995	1558	4527	2391	1197	115	108	84	97	99	98	127	119	115	105	98	66
Dcor_evm.model.hic_scaffold_4_pilon.614	7776	871	230	1799	3083	8428	1061	7983	1368	1283	670	932	1132	1051	1716	1643	1568	1362	1695	856
Dcor_evm.model.hic_scaffold_4_pilon.615	3260	0	0	20	55	1293	42	290	17	18	9	6	11	23	6	15	11	11	14	14
Dcor_evm.model.hic_scaffold_4_pilon.616	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.617	741	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.618	825	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.619	2241	966	786	3013	2651	670	3807	5521	1358	1304	982	1056	1182	884	895	827	707	679	887	470
Dcor_evm.model.hic_scaffold_4_pilon.620	252	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.621	303	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.622	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.623	2040	0	0	7	20	30	0	20	0	3	0	0	3	1	1	2	1	2	1	3
Dcor_evm.model.hic_scaffold_4_pilon.624	1218	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.625	420	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.626	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.627	369	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Dcor_evm.model.hic_scaffold_4_pilon.628	290	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.629	381	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_4_pilon.630	327	0	0	8	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0
Dcor_evm.model.hic_scaffold_4_pilon.631	252	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.632	3954	142	116	716	1412	10028	77	1083	495	523	282	383	413	421	814	801	700	614	706	418
Dcor_evm.model.hic_scaffold_4_pilon.633	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.634	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.635	459	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.636	2820	0	8	32	892	2	6603	1567	25	18	9	18	13	16	34	22	12	12	9	54
Dcor_evm.model.hic_scaffold_4_pilon.637	3870	63	168	1432	11322	585	58573	23864	645	673	591	654	657	640	462	458	500	440	495	689
Dcor_evm.model.hic_scaffold_4_pilon.638	4398	60	42	1793	3849	7	16679	4051	178	197	126	187	155	159	113	100	165	140	139	80
Dcor_evm.model.hic_scaffold_4_pilon.639	1554	0	6	3	573	40	14	534	107	103	18	22	56	34	60	40	11	3	31	41
Dcor_evm.model.hic_scaffold_4_pilon.640	249	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.641	411	425	811	2462	1138	1859	3103	3439	222	247	234	271	241	181	271	258	257	180	302	159
Dcor_evm.model.hic_scaffold_4_pilon.642	381	3589	5191	17208	1832	1797	4118	5510	1008	996	1306	1209	1048	952	728	767	857	787	815	881
Dcor_evm.model.hic_scaffold_4_pilon.643	10215	28	0	16	0	6	4	15	14	24	4	4	7	8	8	12	5	9	8	9
Dcor_evm.model.hic_scaffold_4_pilon.644	3792	1009	1004	2792	5150	3692	3775	3518	1027	1081	639	854	920	846	1154	1166	1247	1015	1301	624
Dcor_evm.model.hic_scaffold_4_pilon.645	1260	94	124	3647	663	2256	1154	970	91	95	80	92	83	49	104	71	97	88	94	66
Dcor_evm.model.hic_scaffold_4_pilon.646	1068	364	1756	6778	843	1537	1948	2029	162	157	185	171	158	117	244	274	189	216	235	164
Dcor_evm.model.hic_scaffold_4_pilon.647	483	710	384	2389	224	303	300	1492	79	82	95	101	77	53	84	74	86	72	65	60
Dcor_evm.model.hic_scaffold_4_pilon.648	1275	0	0	204	120	15	33	116	56	76	23	36	36	46	26	23	31	24	41	19
Dcor_evm.model.hic_scaffold_4_pilon.649	243	0	0	15	0	0	1	2	0	0	0	1	0	0	0	0	0	1	1	1
Dcor_evm.model.hic_scaffold_4_pilon.650	1047	0	0	4	0	7	0	4	0	0	0	0	0	1	0	0	0	0	1	0
Dcor_evm.model.hic_scaffold_4_pilon.651	2343	383	314	2802	2961	2690	747	4093	526	520	293	427	430	461	393	325	317	319	302	127
Dcor_evm.model.hic_scaffold_4_pilon.652	486	1554	688	3735	202	772	606	1187	42	54	42	48	25	27	46	51	42	55	56	27
Dcor_evm.model.hic_scaffold_4_pilon.653	1344	58	2	22	14	2651	3603	6	135	121	5	3	106	174	314	270	170	152	246	4
Dcor_evm.model.hic_scaffold_4_pilon.654	2352	48	64	65	10	2007	1076	20	43	34	4	1	29	40	67	52	67	50	75	1
Dcor_evm.model.hic_scaffold_4_pilon.655	522	244	314	215	66	545	158	68	18	17	5	16	12	18	20	17	26	15	27	9
Dcor_evm.model.hic_scaffold_4_pilon.656	1773	0	0	576	147	182	72	286	15	17	3	7	8	6	20	15	16	9	16	1
Dcor_evm.model.hic_scaffold_4_pilon.657	741	40	152	8	308	8	22	8	1	0	0	0	0	0	1	0	0	1	0	0
Dcor_evm.model.hic_scaffold_4_pilon.658	219	0	4	12	0	0	0	6	0	1	0	0	0	0	0	2	0	0	0	1
Dcor_evm.model.hic_scaffold_4_pilon.659	327	6	0	126	136	166	539	208	43	62	32	41	33	34	76	71	42	56	45	14
Dcor_evm.model.hic_scaffold_4_pilon.660	1023	261	1708	7076	6238	7754	18117	8472	1226	1223	1068	1135	1133	1124	1618	1573	1370	1122	1534	1061
Dcor_evm.model.hic_scaffold_4_pilon.661	801	216	83	681	1865	6008	1612	1618	266	278	253	221	282	267	245	239	226	196	235	206
Dcor_evm.model.hic_scaffold_4_pilon.662	618	1465	334	2699	10345	11622	10631	6062	1685	1626	1155	1528	1434	1424	2498	2350	2458	2203	2405	1013
Dcor_evm.model.hic_scaffold_4_pilon.663	1932	499	267	2741	4159	9984	4405	5898	1203	1204	785	938	1056	863	1533	1585	1454	1277	1608	924
Dcor_evm.model.hic_scaffold_4_pilon.664	660	0	0	85	49	350	812	81	99	93	38	76	78	108	199	184	194	194	214	109
Dcor_evm.model.hic_scaffold_4_pilon.665	444	1525	1455	4776	16486	20052	30787	16051	2125	2106	1352	2043	1943	2034	2334	2237	2353	1900	2239	1180
Dcor_evm.model.hic_scaffold_4_pilon.666	1218	63	130	10	21	37	4	2	0	1	0	2	0	0	1	1	0	1	2	3
Dcor_evm.model.hic_scaffold_4_pilon.667	1083	292	479	722	274	491	258	248	29	48	18	26	34	43	37	50	53	42	40	23
Dcor_evm.model.hic_scaffold_4_pilon.668	1245	46	14	349	618	1187	288	1288	192	178	101	151	152	215	162	162	168	194	152	56
Dcor_evm.model.hic_scaffold_4_pilon.669	2127	238	296	5386	1622	6767	1953	1769	193	221	210	182	219	204	222	204	180	200	224	99
Dcor_evm.model.hic_scaffold_4_pilon.670	516	270	3227	34416	1118	2203	4068	1359	142	127	112	116	131	94	158	168	132	118	167	79
Dcor_evm.model.hic_scaffold_4_pilon.671	783	0	26	3248	2498	5730	2804	2516	737	798	472	741	636	547	545	533	678	599	543	241
Dcor_evm.model.hic_scaffold_4_pilon.672	2343	484	520	5661	4114	19863	7817	3169	330	455	156	197	336	447	633	592	505	434	590	99
Dcor_evm.model.hic_scaffold_4_pilon.673	531	16021	50052	61840	35595	37311	50013	108599	12069	11384	14881	14082	11420	12100	11978	11468	12486	10414	11414	15472
Dcor_evm.model.hic_scaffold_4_pilon.674	1596	1031	4197	14851	4661	3808	6249	8044	2039	2018	2474	2404	2006	1861	1989	1956	2115	1686	2011	1778
Dcor_evm.model.hic_scaffold_4_pilon.675	705	343	205	1008	2480	4360	2684	5554	573	562	537	504	527	497	538	483	548	430	489	382
Dcor_evm.model.hic_scaffold_4_pilon.676	1593	4	17	37	209	1007	385	37	55	33	2	0	32	69	76	64	54	50	57	0
Dcor_evm.model.hic_scaffold_4_pilon.677	480	1969	4219	7768	1577	5979	1054	1427	105	96	92	107	108	71	186	190	161	144	175	63
Dcor_evm.model.hic_scaffold_4_pilon.678	672	0	0	0	0	12	0	2	1	0	1	0	1	0	1	2	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.679	447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.680	1440	0	0	0	58	12	2855	102	1	4	6	15	3	0	0	0	7	1	2	2
Dcor_evm.model.hic_scaffold_4_pilon.681	1785	70	52	1101	752	4203	317	1664	363	360	256	380	311	384	265	233	351	319	266	152
Dcor_evm.model.hic_scaffold_4_pilon.682	555	622	1906	4471	7555	9592	17074	19966	1089	1118	883	1025	973	797	939	916	1129	959	1007	734
Dcor_evm.model.hic_scaffold_4_pilon.683	5031	422	380	3833	4847	9189	7363	7542	581	719	379	444	619	496	814	851	671	612	818	305
Dcor_evm.model.hic_scaffold_4_pilon.684	1878	93	113	872	1578	8272	648	2130	314	306	189	229	260	285	419	408	387	352	381	225
Dcor_evm.model.hic_scaffold_4_pilon.685	687	466	465	5435	2709	5781	8555	3757	368	317	364	384	316	299	383	385	355	299	395	295
Dcor_evm.model.hic_scaffold_4_pilon.686	2418	656	570	9654	3397	5899	4327	7507	390	407	321	326	352	283	316	302	335	268	291	199
Dcor_evm.model.hic_scaffold_4_pilon.687	786	38	179	1395	235	881	229	1118	50	51	44	49	57	31	63	50	60	37	58	39
Dcor_evm.model.hic_scaffold_4_pilon.688	324	0	0	150	18	11	31	92	17	13	7	13	7	8	11	19	19	11	13	8
Dcor_evm.model.hic_scaffold_4_pilon.689	783	0	0	3	4	7	3	2	1	0	0	1	1	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.690	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.691	2106	0	0	4	0	0	0	10	0	0	0	0	1	0	0	0	1	1	0	0
Dcor_evm.model.hic_scaffold_4_pilon.692	432	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.693	1116	0	0	0	0	3	4	6	0	0	0	0	0	0	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.694	252	248	121	425	165	1047	405	232	53	56	31	26	51	36	55	43	51	49	60	8
Dcor_evm.model.hic_scaffold_4_pilon.695	3837	176	79	1707	645	1883	378	1804	280	299	150	263	229	228	373	368	293	294	337	109
Dcor_evm.model.hic_scaffold_4_pilon.696	201	0	0	23	0	4	0	10	1	0	1	0	0	0	2	0	1	1	2	0
Dcor_evm.model.hic_scaffold_4_pilon.697	765	0	30	2	1572	16	2183	880	1	4	0	1	1	3	1	1	1	1	1	9
Dcor_evm.model.hic_scaffold_4_pilon.698	1176	0	8	4	834	0	2362	599	2	0	2	0	1	2	1	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.699	468	20	0	11657	32	251	315	201	0	1	0	0	1	0	0	0	0	2	0	2
Dcor_evm.model.hic_scaffold_4_pilon.700	261	0	4	5847	128	239	246	191	16	10	12	11	19	6	13	16	10	7	7	4
Dcor_evm.model.hic_scaffold_4_pilon.701	1545	85	136	6321	625	1775	977	900	269	241	217	271	255	187	293	268	227	220	243	119
Dcor_evm.model.hic_scaffold_4_pilon.702	2286	0	0	2	199	1227	109	11	47	38	11	26	34	40	59	37	30	13	35	14
Dcor_evm.model.hic_scaffold_4_pilon.703	1584	26	8	242	11559	2336	1610	88	458	496	194	322	395	408	442	459	590	474	481	170
Dcor_evm.model.hic_scaffold_4_pilon.704	1011	9	2	10	20950	3683	658	18	6395	6149	1359	1780	4617	4436	4089	3961	2595	2319	3368	1963
Dcor_evm.model.hic_scaffold_4_pilon.705	720	6	2	553	19037	3271	204	44	912	838	538	648	842	704	982	908	831	769	984	549
Dcor_evm.model.hic_scaffold_4_pilon.706	1662	2	90	173	38	171	33361	8076	459	492	124	166	405	222	890	889	150	125	682	235
Dcor_evm.model.hic_scaffold_4_pilon.707	1497	250	56	384	3661	6439	218	164	804	721	418	547	634	667	719	688	591	512	743	270
Dcor_evm.model.hic_scaffold_4_pilon.708	2895	0	0	9	13	26	40	28	100	73	53	171	70	78	334	386	104	60	242	558
Dcor_evm.model.hic_scaffold_4_pilon.709	2343	28	2	48	47	68	96	103	0	0	0	1	1	3	1	3	3	0	1	1
Dcor_evm.model.hic_scaffold_4_pilon.710	675	2	0	0	0	3	5	8	1	0	0	0	0	0	1	0	0	1	1	0
Dcor_evm.model.hic_scaffold_4_pilon.711	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.712	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.713	825	0	0	14	178	78	91	36	2	1	1	0	4	2	4	7	1	3	1	0
Dcor_evm.model.hic_scaffold_4_pilon.714	1071	0	16	35	88	197	135	198	22	23	10	5	28	31	42	48	40	43	42	30
Dcor_evm.model.hic_scaffold_4_pilon.715	2622	0	0	26	8	20	306	229	6	2	0	1	1	3	0	0	2	0	1	1
Dcor_evm.model.hic_scaffold_4_pilon.716	726	0	0	64	24	15	4	8	2	2	0	0	2	1	0	3	3	4	6	0
Dcor_evm.model.hic_scaffold_4_pilon.717	219	0	0	4	0	6	0	42	1	1	2	2	2	0	1	2	2	1	1	1
Dcor_evm.model.hic_scaffold_4_pilon.718	414	0	0	51	1	24	4	36	2	3	0	2	1	1	6	2	2	7	3	3
Dcor_evm.model.hic_scaffold_4_pilon.719	753	0	2	4	87	1064	82	14	16	21	7	9	12	8	30	21	27	27	29	13
Dcor_evm.model.hic_scaffold_4_pilon.720	708	4	0	41	0	24	1	8	1	3	0	1	0	1	2	0	0	1	2	0
Dcor_evm.model.hic_scaffold_4_pilon.721	2259	190	64	1149	1192	2024	380	674	312	329	127	242	272	251	367	312	282	296	303	146
Dcor_evm.model.hic_scaffold_4_pilon.722	1467	260	122	3125	1192	3956	3886	1539	115	119	112	109	112	113	140	120	131	118	162	75
Dcor_evm.model.hic_scaffold_4_pilon.723	915	4	0	44	14	298	443	1	74	48	15	14	65	78	106	108	76	61	88	12
Dcor_evm.model.hic_scaffold_4_pilon.724	732	44	0	27	22	998	1699	2	106	131	20	19	93	246	220	180	148	129	157	18
Dcor_evm.model.hic_scaffold_4_pilon.725	3039	91	86	822	230	1794	1024	39	67	73	26	29	53	50	55	79	53	55	74	20
Dcor_evm.model.hic_scaffold_4_pilon.726	495	2158	2434	5987	952	1304	3543	1333	145	147	119	165	145	95	157	180	148	124	158	108
Dcor_evm.model.hic_scaffold_4_pilon.727	351	60	21	52	215	208	344	1308	448	388	462	442	442	399	474	478	512	443	497	642
Dcor_evm.model.hic_scaffold_4_pilon.728	594	1838	6512	29471	27673	27542	33226	77348	11985	10996	12918	12833	10461	10929	11129	10939	11162	9603	10471	12749
Dcor_evm.model.hic_scaffold_4_pilon.729	4956	402	6	1697	596	1060	474	10754	1765	1641	575	1146	1336	1437	1797	1709	1569	1440	1542	617
Dcor_evm.model.hic_scaffold_4_pilon.730	1428	299	246	1803	14660	2443	19129	37092	6008	5936	3454	3905	4679	2807	4453	4433	2735	2443	3716	2592
Dcor_evm.model.hic_scaffold_4_pilon.731	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcor_evm.model.hic_scaffold_4_pilon.732	1566	772	621	863	6837	7406	10815	7427	3550	3382	2286	2680	3013	2204	2005	1932	1980	1852	1839	927
Dcor_evm.model.hic_scaffold_4_pilon.733	558	0	0	33	2	17	8	62	1	7	3	10	3	10	10	10	11	7	10	9
Dcor_evm.model.hic_scaffold_4_pilon.734	324	36	4	123	369	665	110	438	94	101	55	75	59	85	108	99	87	92	93	48
Dcor_evm.model.hic_scaffold_4_pilon.735	3219	104	14	592	1931	7754	133	732	512	550	223	403	464	396	847	791	785	666	831	377
Dcor_evm.model.hic_scaffold_4_pilon.736	1636	0	0	140	221	968	26	229	95	113	26	72	81	81	165	171	156	161	180	43
Dcor_evm.model.hic_scaffold_4_pilon.737	738	421	982	2613	295	937	744	1599	41	43	48	62	45	47	55	54	48	49	67	39
Dcor_evm.model.hic_scaffold_4_pilon.738	1545	274	515	8632	2920	8260	4513	5799	560	656	470	611	571	510	730	740	747	600	757	357
Dcor_evm.model.hic_scaffold_4_pilon.739	951	27	230	4414	587	1326	874	339	33	47	43	42	42	43	61	66	32	28	58	25
Dcor_evm.model.hic_scaffold_4_pilon.740	1131	716	545	7482	1990	1553	2294	4140	616	652	371	469	503	453	731	746	659	552	707	332
Dcor_evm.model.hic_scaffold_4_pilon.741	918	76	10	1085	260	1014	831	538	130	98	37	49	77	95	145	118	121	113	95	11
Dcor_evm.model.hic_scaffold_4_pilon.742	1929	352	246	431	3596	7129	2002	5371	446	409	391	417	402	476	515	478	566	467	493	340
Dcor_evm.model.hic_scaffold_4_pilon.743	948	116	126	56	1328	3572	212	98	139	120	45	47	89	52	81	70	79	62	74	40
Dcor_evm.model.hic_scaffold_4_pilon.744	2205	326	301	5155	5382	7564	2929	6032	3203	3007	1759	2231	2468	2549	1977	1876	1780	1497	1748	1103
Dcor_evm.model.hic_scaffold_4_pilon.745	378	7402	29310	37763	29998	20213	44130	66513	6888	6629	8040	7545	6371	6737	6447	6205	6957	5814	6349	7835
Dcor_evm.model.hic_scaffold_4_pilon.746	393	819	2066	4915	1697	3682	1781	2698	657	605	649	627	646	537	685	618	783	631	727	678
Dcor_evm.model.hic_scaffold_4_pilon.747	1410	109	76	1697	897	2212	1651	1264	178	166	179	214	159	149	186	205	170	146	186	138
