Orthogroup	Dalotia_update.aa	Liometoxenus.aa
OG0003981	Dcor_evm.model.hic_scaffold_4_pilon.1143	Liom_evm.model.scaffold49175.1
OG0003982	Dcor_evm.model.hic_scaffold_9_pilon.938	Liom_evm.model.scaffold08210.1
OG0003983	Dcor_evm.model.hic_scaffold_3_pilon.1196	Liom_evm.model.scaffold20423.4
OG0003984	Dcor_evm.model.hic_scaffold_3_pilon.968	Liom_evm.model.scaffold38582.1
OG0003985	Dcor_evm.model.hic_scaffold_10_pilon.1117	Liom_evm.model.scaffold56048.1
OG0003986	Dcor_evm.model.hic_scaffold_10_pilon.1404	Liom_evm.model.scaffold18419.2
OG0003987	Dcor_evm.model.hic_scaffold_4_pilon.1205	Liom_evm.model.scaffold60404.3
OG0003988	Dcor_evm.model.hic_scaffold_5_pilon.417	Liom_evm.model.scaffold31327.1
OG0003989	Dcor_evm.model.hic_scaffold_5_pilon.959	Liom_evm.model.scaffold30729.1
OG0003990	Dcor_evm.model.hic_scaffold_16_pilon.149, Dcor_evm.model.hic_scaffold_6_pilon.680	Liom_evm.model.scaffold03843.2
OG0003991	Dcor_evm.model.hic_scaffold_6_pilon.1656	Liom_evm.model.scaffold11658.1, Liom_evm.model.scaffold24300.1
OG0003992	Dcor_evm.model.hic_scaffold_8_pilon.370	Liom_evm.model.scaffold47990.4
OG0003993	Dcor_evm.model.hic_scaffold_8_pilon.139	Liom_evm.model.scaffold40102.2
OG0003994	Dcor_evm.model.hic_scaffold_7_pilon.1438	Liom_evm.model.scaffold12050.1
OG0003995	Dcor_evm.model.hic_scaffold_5_pilon.1106	Liom_evm.model.scaffold25661.2
OG0003996	Dcor_evm.model.hic_scaffold_10_pilon.1135	Liom_evm.model.scaffold43187.1
OG0003997	Dcor_evm.model.hic_scaffold_9_pilon.1042	Liom_evm.model.scaffold43724.1, Liom_evm.model.scaffold52838.1
OG0003998	Dcor_evm.model.hic_scaffold_9_pilon.226	Liom_evm.model.scaffold55674.1, Liom_evm.model.scaffold16982.2
OG0003999	Dcor_evm.model.hic_scaffold_5_pilon.1397	Liom_evm.model.scaffold21158.1
OG0004000	Dcor_evm.model.hic_scaffold_9_pilon.230	Liom_evm.model.scaffold54024.3
OG0004001	Dcor_evm.model.hic_scaffold_9_pilon.1893	Liom_evm.model.scaffold33625.1
OG0004002	Dcor_evm.model.hic_scaffold_13_pilon.112, Dcor_evm.model.hic_scaffold_9_pilon.555	Liom_evm.model.scaffold17619.1
OG0004003	Dcor_evm.model.hic_scaffold_9_pilon.1327	Liom_evm.model.scaffold46044.4
OG0004004	Dcor_evm.model.hic_scaffold_10_pilon.1342	Liom_evm.model.scaffold21639.1
OG0004005	Dcor_evm.model.hic_scaffold_7_pilon.904	Liom_evm.model.scaffold11207.1
OG0004006	Dcor_evm.model.hic_scaffold_9_pilon.137	Liom_evm.model.scaffold49380.3
OG0004007	Dcor_evm.model.hic_scaffold_7_pilon.1394	Liom_evm.model.scaffold25313.1
OG0004008	Dcor_evm.model.hic_scaffold_6_pilon.1350	Liom_evm.model.scaffold09809.1
OG0004009	Dcor_evm.model.hic_scaffold_1_pilon.389	Liom_evm.model.scaffold11410.1
OG0004010	Dcor_evm.model.hic_scaffold_3_pilon.1067	Liom_evm.model.scaffold15819.1, Liom_evm.model.scaffold22393.1
OG0004011	Dcor_evm.model.hic_scaffold_1_pilon.973	Liom_evm.model.scaffold18099.2
OG0004012	Dcor_evm.model.hic_scaffold_7_pilon.1265	Liom_evm.model.scaffold14659.1
OG0004013	Dcor_evm.model.hic_scaffold_8_pilon.921	Liom_evm.model.scaffold35856.6
OG0004014	Dcor_evm.model.hic_scaffold_6_pilon.5	Liom_evm.model.scaffold15677.1, Liom_evm.model.scaffold50141.1, Liom_evm.model.scaffold44577.1, Liom_evm.model.scaffold23198.1, Liom_evm.model.scaffold06085.1
OG0004015	Dcor_evm.model.hic_scaffold_6_pilon.8	Liom_evm.model.scaffold29851.2
OG0004016	Dcor_evm.model.hic_scaffold_3_pilon.543	Liom_evm.model.scaffold00661.1
OG0004017	Dcor_evm.model.hic_scaffold_4_pilon.966	Liom_evm.model.scaffold29821.3
OG0004019	Dcor_evm.model.hic_scaffold_9_pilon.885	Liom_evm.model.scaffold27074.1
OG0004020	Dcor_evm.model.hic_scaffold_7_pilon.3	Liom_evm.model.scaffold05674.1
OG0004021	Dcor_evm.model.hic_scaffold_1_pilon.179	Liom_evm.model.scaffold06690.1, Liom_evm.model.scaffold60570.1
OG0004022	Dcor_evm.model.hic_scaffold_7_pilon.1389	Liom_evm.model.scaffold41146.2
OG0004023	Dcor_evm.model.hic_scaffold_8_pilon.348	Liom_evm.model.scaffold16513.2
OG0004024	Dcor_evm.model.hic_scaffold_8_pilon.373	Liom_evm.model.scaffold17307.5
OG0004025	Dcor_evm.model.hic_scaffold_8_pilon.244	Liom_evm.model.scaffold40071.1
OG0004026	Dcor_evm.model.hic_scaffold_10_pilon.688	Liom_evm.model.scaffold45061.2
OG0004027	Dcor_evm.model.hic_scaffold_10_pilon.236	Liom_evm.model.scaffold24462.3
OG0004028	Dcor_evm.model.hic_scaffold_7_pilon.90	Liom_evm.model.scaffold03580.1
OG0004029	Dcor_evm.model.hic_scaffold_7_pilon.68	Liom_evm.model.scaffold40958.1, Liom_evm.model.scaffold30817.1
OG0004030	Dcor_evm.model.hic_scaffold_3_pilon.793	Liom_evm.model.scaffold57546.2
OG0004031	Dcor_evm.model.hic_scaffold_6_pilon.1247	Liom_evm.model.scaffold11642.2
OG0004032	Dcor_evm.model.hic_scaffold_16_pilon.188	Liom_evm.model.scaffold04737.2
OG0004033	Dcor_evm.model.hic_scaffold_8_pilon.77	Liom_evm.model.scaffold37603.1
OG0004034	Dcor_evm.model.hic_scaffold_5_pilon.1191	Liom_evm.model.scaffold40065.3
OG0004035	Dcor_evm.model.hic_scaffold_4_pilon.129, Dcor_evm.model.hic_scaffold_4_pilon.194	Liom_evm.model.scaffold44456.3
OG0004036	Dcor_evm.model.hic_scaffold_2_pilon.104	Liom_evm.model.scaffold14140.2
OG0004037	Dcor_evm.model.hic_scaffold_7_pilon.1198	Liom_evm.model.scaffold11135.1
OG0004038	Dcor_evm.model.hic_scaffold_5_pilon.72	Liom_evm.model.scaffold25187.1
OG0004039	Dcor_evm.model.hic_scaffold_2_pilon.263	Liom_evm.model.scaffold17951.1, Liom_evm.model.scaffold35945.1
OG0004040	Dcor_evm.model.hic_scaffold_15_pilon.23, Dcor_evm.model.hic_scaffold_7_pilon.726	Liom_evm.model.scaffold41949.2
OG0004041	Dcor_evm.model.hic_scaffold_2_pilon.524	Liom_evm.model.scaffold21978.1, Liom_evm.model.scaffold10489.1
OG0004042	Dcor_evm.model.hic_scaffold_10_pilon.1288	Liom_evm.model.scaffold38812.2
OG0004043	Dcor_evm.model.hic_scaffold_4_pilon.730	Liom_evm.model.scaffold53208.1
OG0004044	Dcor_evm.model.hic_scaffold_8_pilon.331	Liom_evm.model.scaffold27197.3
OG0004045	Dcor_evm.model.hic_scaffold_13_pilon.43, Dcor_evm.model.hic_scaffold_9_pilon.621	Liom_evm.model.scaffold00769.1
OG0004046	Dcor_evm.model.hic_scaffold_8_pilon.668, Dcor_evm.model.hic_scaffold_8_pilon.945	Liom_evm.model.scaffold33860.1
OG0004047	Dcor_evm.model.hic_scaffold_6_pilon.306	Liom_evm.model.scaffold60424.4
OG0004048	Dcor_evm.model.hic_scaffold_5_pilon.296	Liom_evm.model.scaffold10484.1
OG0004049	Dcor_evm.model.hic_scaffold_9_pilon.337	Liom_evm.model.scaffold28634.1
OG0004050	Dcor_evm.model.hic_scaffold_7_pilon.976	Liom_evm.model.scaffold09058.1
OG0004051	Dcor_evm.model.hic_scaffold_3_pilon.824	Liom_evm.model.scaffold06314.1
OG0004053	Dcor_evm.model.hic_scaffold_1_pilon.108	Liom_evm.model.scaffold23674.4
OG0004054	Dcor_evm.model.hic_scaffold_6_pilon.1669	Liom_evm.model.scaffold11822.1
OG0004056	Dcor_evm.model.hic_scaffold_3_pilon.184	Liom_evm.model.scaffold12515.4
OG0004057	Dcor_evm.model.hic_scaffold_2_pilon.175	Liom_evm.model.scaffold05405.1
OG0004057	Dcor_evm.model.hic_scaffold_2_pilon.176	Liom_evm.model.scaffold60004.2
OG0004058	Dcor_evm.model.hic_scaffold_3_pilon.191	Liom_evm.model.scaffold24070.3
OG0004059	Dcor_evm.model.hic_scaffold_10_pilon.819	Liom_evm.model.scaffold41100.6
OG0004060	Dcor_evm.model.hic_scaffold_6_pilon.1052	Liom_evm.model.scaffold46623.1
OG0004061	Dcor_evm.model.hic_scaffold_6_pilon.1626	Liom_evm.model.scaffold01857.2
OG0004062	Dcor_evm.model.hic_scaffold_8_pilon.62	Liom_evm.model.scaffold12948.2
OG0004064	Dcor_evm.model.hic_scaffold_2_pilon.280	Liom_evm.model.scaffold13937.2
OG0004065	Dcor_evm.model.hic_scaffold_7_pilon.1226	Liom_evm.model.scaffold05439.3
OG0004066	Dcor_evm.model.hic_scaffold_8_pilon.902	Liom_evm.model.scaffold29665.2
OG0004067	Dcor_evm.model.hic_scaffold_3_pilon.375	Liom_evm.model.scaffold24016.2
OG0004068	Dcor_evm.model.hic_scaffold_9_pilon.1615	Liom_evm.model.scaffold59131.2
OG0004069	Dcor_evm.model.hic_scaffold_9_pilon.1465	Liom_evm.model.scaffold33900.1
OG0004070	Dcor_evm.model.hic_scaffold_6_pilon.249	Liom_evm.model.scaffold02225.2
OG0004070	Dcor_evm.model.hic_scaffold_6_pilon.250	Liom_evm.model.scaffold02225.1
OG0004071	Dcor_evm.model.hic_scaffold_5_pilon.747	Liom_evm.model.scaffold17245.1, Liom_evm.model.scaffold16715.1
OG0004072	Dcor_evm.model.hic_scaffold_15_pilon.38, Dcor_evm.model.hic_scaffold_15_pilon.37, Dcor_evm.model.hic_scaffold_7_pilon.715	Liom_evm.model.scaffold51706.2
OG0004073	Dcor_evm.model.hic_scaffold_1_pilon.232	Liom_evm.model.scaffold16895.2
OG0004074	Dcor_evm.model.hic_scaffold_12_pilon.7	Liom_evm.model.scaffold48023.1
OG0004075	Dcor_evm.model.hic_scaffold_1_pilon.774	Liom_evm.model.scaffold29381.2
OG0004076	Dcor_evm.model.hic_scaffold_7_pilon.1425	Liom_evm.model.scaffold39491.3, Liom_evm.model.scaffold39491.2
OG0004077	Dcor_evm.model.hic_scaffold_9_pilon.1046	Liom_evm.model.scaffold02528.1
OG0004079	Dcor_evm.model.hic_scaffold_6_pilon.1184	Liom_evm.model.scaffold10571.1
OG0004080	Dcor_evm.model.hic_scaffold_5_pilon.509	Liom_evm.model.scaffold40840.3
OG0004081	Dcor_evm.model.hic_scaffold_16_pilon.94, Dcor_evm.model.hic_scaffold_6_pilon.736	Liom_evm.model.scaffold05185.1
OG0004082	Dcor_evm.model.hic_scaffold_8_pilon.291	Liom_evm.model.scaffold44280.1
OG0004083	Dcor_evm.model.hic_scaffold_6_pilon.17	Liom_evm.model.scaffold11027.2
OG0004084	Dcor_evm.model.hic_scaffold_2_pilon.225	Liom_evm.model.scaffold29636.1
OG0004086	Dcor_evm.model.hic_scaffold_10_pilon.1285	Liom_evm.model.scaffold11844.2
OG0004088	Dcor_evm.model.hic_scaffold_10_pilon.225	Liom_evm.model.scaffold20434.1
OG0004089	Dcor_evm.model.hic_scaffold_8_pilon.246	Liom_evm.model.scaffold19971.2
OG0004090	Dcor_evm.model.hic_scaffold_3_pilon.69	Liom_evm.model.scaffold51141.1
OG0004091	Dcor_evm.model.hic_scaffold_5_pilon.652	Liom_evm.model.scaffold38254.7
OG0004092	Dcor_evm.model.hic_scaffold_8_pilon.231	Liom_evm.model.scaffold23377.1
OG0004093	Dcor_evm.model.hic_scaffold_12_pilon.22, Dcor_evm.model.hic_scaffold_3_pilon.1374	Liom_evm.model.scaffold26880.1
OG0004095	Dcor_evm.model.hic_scaffold_9_pilon.798	Liom_evm.model.scaffold56046.3
OG0004096	Dcor_evm.model.hic_scaffold_4_pilon.926	Liom_evm.model.scaffold08065.3
OG0004097	Dcor_evm.model.hic_scaffold_6_pilon.123	Liom_evm.model.scaffold11391.2
OG0004098	Dcor_evm.model.hic_scaffold_13_pilon.145, Dcor_evm.model.hic_scaffold_9_pilon.524	Liom_evm.model.scaffold50641.4
OG0004099	Dcor_evm.model.hic_scaffold_10_pilon.210	Liom_evm.model.scaffold48236.1
OG0004100	Dcor_evm.model.hic_scaffold_10_pilon.1170, Dcor_evm.model.hic_scaffold_4_pilon.1315	Liom_evm.model.scaffold31982.1
OG0004101	Dcor_evm.model.hic_scaffold_7_pilon.1497	Liom_evm.model.scaffold32529.1
OG0004102	Dcor_evm.model.hic_scaffold_6_pilon.25	Liom_evm.model.scaffold09175.2
OG0004103	Dcor_evm.model.hic_scaffold_6_pilon.22, Dcor_evm.model.hic_scaffold_6_pilon.23	Liom_evm.model.scaffold38676.2
OG0004104	Dcor_evm.model.hic_scaffold_6_pilon.1089	Liom_evm.model.scaffold59651.1
OG0004105	Dcor_evm.model.hic_scaffold_10_pilon.214	Liom_evm.model.scaffold08330.1
OG0004106	Dcor_evm.model.hic_scaffold_6_pilon.86	Liom_evm.model.scaffold53127.1
OG0004107	Dcor_evm.model.hic_scaffold_16_pilon.128, Dcor_evm.model.hic_scaffold_16_pilon.127, Dcor_evm.model.hic_scaffold_6_pilon.700	Liom_evm.model.scaffold21122.1
OG0004108	Dcor_evm.model.hic_scaffold_4_pilon.1031	Liom_evm.model.scaffold49403.5
OG0004109	Dcor_evm.model.hic_scaffold_10_pilon.251, Dcor_evm.model.hic_scaffold_10_pilon.250	Liom_evm.model.scaffold22832.2
OG0004110	Dcor_evm.model.hic_scaffold_6_pilon.987	Liom_evm.model.scaffold05060.3
OG0004111	Dcor_evm.model.hic_scaffold_7_pilon.905	Liom_evm.model.scaffold25158.1
OG0004112	Dcor_evm.model.hic_scaffold_9_pilon.1421	Liom_evm.model.scaffold27089.1
OG0004114	Dcor_evm.model.hic_scaffold_1_pilon.359	Liom_evm.model.scaffold56438.3
OG0004115	Dcor_evm.model.hic_scaffold_1_pilon.796	Liom_evm.model.scaffold44556.2
OG0004117	Dcor_evm.model.hic_scaffold_5_pilon.1058	Liom_evm.model.scaffold37466.3
OG0004118	Dcor_evm.model.hic_scaffold_8_pilon.493	Liom_evm.model.scaffold12663.2
OG0004120	Dcor_evm.model.hic_scaffold_9_pilon.70	Liom_evm.model.scaffold32078.1
OG0004121	Dcor_evm.model.hic_scaffold_7_pilon.1401	Liom_evm.model.scaffold39106.2
OG0004122	Dcor_evm.model.hic_scaffold_1_pilon.698	Liom_evm.model.scaffold17777.4
OG0004123	Dcor_evm.model.hic_scaffold_8_pilon.65	Liom_evm.model.scaffold34568.1
OG0004124	Dcor_evm.model.hic_scaffold_1_pilon.173	Liom_evm.model.scaffold52651.2
OG0004125	Dcor_evm.model.hic_scaffold_1_pilon.170	Liom_evm.model.scaffold10951.1
OG0004126	Dcor_evm.model.hic_scaffold_10_pilon.1107	Liom_evm.model.scaffold44876.2
OG0004127	Dcor_evm.model.hic_scaffold_16_pilon.81, Dcor_evm.model.hic_scaffold_6_pilon.751	Liom_evm.model.scaffold29354.2
OG0004128	Dcor_evm.model.hic_scaffold_1_pilon.929, Dcor_evm.model.hic_scaffold_1_pilon.928	Liom_evm.model.scaffold44315.3
OG0004129	Dcor_evm.model.hic_scaffold_1_pilon.615	Liom_evm.model.scaffold52659.1
OG0004130	Dcor_evm.model.hic_scaffold_5_pilon.862	Liom_evm.model.scaffold13505.1
OG0004132	Dcor_evm.model.hic_scaffold_16_pilon.202, Dcor_evm.model.hic_scaffold_6_pilon.484	Liom_evm.model.scaffold20668.1
OG0004133	Dcor_evm.model.hic_scaffold_6_pilon.648, Dcor_evm.model.hic_scaffold_6_pilon.650, Dcor_evm.model.hic_scaffold_3_pilon.892	Liom_evm.model.scaffold28552.2
OG0004134	Dcor_evm.model.hic_scaffold_10_pilon.740	Liom_evm.model.scaffold06965.1
OG0004135	Dcor_evm.model.hic_scaffold_10_pilon.958	Liom_evm.model.scaffold15169.1
OG0004136	Dcor_evm.model.hic_scaffold_4_pilon.463	Liom_evm.model.scaffold16349.2
OG0004137	Dcor_evm.model.hic_scaffold_8_pilon.513	Liom_evm.model.scaffold05759.2
OG0004138	Dcor_evm.model.hic_scaffold_6_pilon.1811	Liom_evm.model.scaffold18915.6
OG0004139	Dcor_evm.model.hic_scaffold_6_pilon.887	Liom_evm.model.scaffold60839.1
OG0004140	Dcor_evm.model.hic_scaffold_8_pilon.884	Liom_evm.model.scaffold56303.2
OG0004141	Dcor_evm.model.hic_scaffold_6_pilon.1413	Liom_evm.model.scaffold41990.3
OG0004142	Dcor_evm.model.hic_scaffold_7_pilon.472	Liom_evm.model.scaffold36926.2
OG0004143	Dcor_evm.model.hic_scaffold_7_pilon.1076	Liom_evm.model.scaffold03102.1
OG0004144	Dcor_evm.model.hic_scaffold_1_pilon.887	Liom_evm.model.scaffold24838.1
OG0004145	Dcor_evm.model.hic_scaffold_4_pilon.976	Liom_evm.model.scaffold00840.2
OG0004146	Dcor_evm.model.hic_scaffold_7_pilon.738	Liom_evm.model.scaffold54788.1
OG0004148	Dcor_evm.model.hic_scaffold_10_pilon.549	Liom_evm.model.scaffold58579.3
OG0004149	Dcor_evm.model.hic_scaffold_4_pilon.1139	Liom_evm.model.scaffold02673.2
OG0004150	Dcor_evm.model.hic_scaffold_8_pilon.316	Liom_evm.model.scaffold37537.3
OG0004151	Dcor_evm.model.hic_scaffold_2_pilon.41	Liom_evm.model.scaffold52673.6
OG0004152	Dcor_evm.model.hic_scaffold_9_pilon.178	Liom_evm.model.scaffold27784.1
OG0004153	Dcor_evm.model.hic_scaffold_8_pilon.558	Liom_evm.model.scaffold42817.1
OG0004154	Dcor_evm.model.hic_scaffold_8_pilon.175	Liom_evm.model.scaffold09390.1
OG0004155	Dcor_evm.model.hic_scaffold_5_pilon.933	Liom_evm.model.scaffold13369.1
OG0004156	Dcor_evm.model.hic_scaffold_5_pilon.388, Dcor_evm.model.hic_scaffold_8_pilon.104	Liom_evm.model.scaffold20981.1, Liom_evm.model.scaffold53956.1, Liom_evm.model.scaffold42722.1, Liom_evm.model.scaffold55253.1
OG0004157	Dcor_evm.model.hic_scaffold_9_pilon.1833	Liom_evm.model.scaffold10326.1
OG0004158	Dcor_evm.model.hic_scaffold_7_pilon.1184	Liom_evm.model.scaffold20949.1, Liom_evm.model.scaffold00883.2
OG0004159	Dcor_evm.model.contig_169_pilon.1	Liom_evm.model.scaffold29832.1
OG0004160	Dcor_evm.model.hic_scaffold_5_pilon.871	Liom_evm.model.scaffold16684.1
OG0004161	Dcor_evm.model.hic_scaffold_8_pilon.435	Liom_evm.model.scaffold44030.1, Liom_evm.model.scaffold09286.1
OG0004162	Dcor_evm.model.hic_scaffold_9_pilon.1049	Liom_evm.model.scaffold59974.1
OG0004163	Dcor_evm.model.hic_scaffold_8_pilon.135, Dcor_evm.model.hic_scaffold_8_pilon.136	Liom_evm.model.scaffold28843.3
OG0004164	Dcor_evm.model.hic_scaffold_8_pilon.389	Liom_evm.model.scaffold17201.4
OG0004165	Dcor_evm.model.hic_scaffold_5_pilon.759	Liom_evm.model.scaffold25640.1
OG0004166	Dcor_evm.model.hic_scaffold_1_pilon.46	Liom_evm.model.scaffold30242.1
OG0004167	Dcor_evm.model.hic_scaffold_7_pilon.541	Liom_evm.model.scaffold04910.1
OG0004168	Dcor_evm.model.hic_scaffold_10_pilon.677	Liom_evm.model.scaffold34809.2
OG0004169	Dcor_evm.model.hic_scaffold_6_pilon.1637	Liom_evm.model.scaffold26735.3
OG0004170	Dcor_evm.model.hic_scaffold_9_pilon.1098	Liom_evm.model.scaffold07244.1
OG0004171	Dcor_evm.model.hic_scaffold_3_pilon.1108	Liom_evm.model.scaffold22969.1
OG0004172	Dcor_evm.model.hic_scaffold_7_pilon.1062	Liom_evm.model.scaffold39624.3
OG0004173	Dcor_evm.model.hic_scaffold_9_pilon.363	Liom_evm.model.scaffold32740.1
OG0004175	Dcor_evm.model.hic_scaffold_6_pilon.95	Liom_evm.model.scaffold50930.1
OG0004176	Dcor_evm.model.hic_scaffold_2_pilon.668	Liom_evm.model.scaffold01907.1
OG0004177	Dcor_evm.model.hic_scaffold_13_pilon.59, Dcor_evm.model.hic_scaffold_9_pilon.604	Liom_evm.model.scaffold04626.1
OG0004178	Dcor_evm.model.hic_scaffold_7_pilon.495	Liom_evm.model.scaffold31833.1
OG0004179	Dcor_evm.model.hic_scaffold_10_pilon.1425	Liom_evm.model.scaffold31495.2
OG0004180	Dcor_evm.model.hic_scaffold_5_pilon.806	Liom_evm.model.scaffold24158.2
OG0004181	Dcor_evm.model.hic_scaffold_6_pilon.1149	Liom_evm.model.scaffold00058.1
OG0004182	Dcor_evm.model.hic_scaffold_6_pilon.1005	Liom_evm.model.scaffold16044.3
OG0004183	Dcor_evm.model.hic_scaffold_3_pilon.97	Liom_evm.model.scaffold36153.2, Liom_evm.model.scaffold29763.1
OG0004184	Dcor_evm.model.hic_scaffold_3_pilon.261	Liom_evm.model.scaffold22507.3
OG0004185	Dcor_evm.model.hic_scaffold_7_pilon.753	Liom_evm.model.scaffold30789.2
OG0004186	Dcor_evm.model.hic_scaffold_6_pilon.408	Liom_evm.model.scaffold15712.3
OG0004187	Dcor_evm.model.hic_scaffold_3_pilon.1088	Liom_evm.model.scaffold58730.2
OG0004188	Dcor_evm.model.hic_scaffold_8_pilon.709	Liom_evm.model.scaffold38545.1
OG0004189	Dcor_evm.model.hic_scaffold_7_pilon.87	Liom_evm.model.scaffold20245.7
OG0004191	Dcor_evm.model.hic_scaffold_7_pilon.379	Liom_evm.model.scaffold06833.4
OG0004192	Dcor_evm.model.hic_scaffold_5_pilon.48	Liom_evm.model.scaffold53499.1, Liom_evm.model.scaffold02307.1
OG0004193	Dcor_evm.model.hic_scaffold_9_pilon.678	Liom_evm.model.scaffold09591.1
OG0004194	Dcor_evm.model.hic_scaffold_6_pilon.1354	Liom_evm.model.scaffold29058.1
OG0004195	Dcor_evm.model.contig_49_pilon.26, Dcor_evm.model.contig_49_pilon.15, Dcor_evm.model.contig_49_pilon.6, Dcor_evm.model.contig_49_pilon.25	Liom_evm.model.scaffold57409.1, Liom_evm.model.scaffold03794.1
OG0004196	Dcor_evm.model.hic_scaffold_7_pilon.569, Dcor_evm.model.hic_scaffold_7_pilon.568	Liom_evm.model.scaffold01963.3
OG0004197	Dcor_evm.model.hic_scaffold_9_pilon.1892	Liom_evm.model.scaffold15161.2
OG0004198	Dcor_evm.model.hic_scaffold_9_pilon.947	Liom_evm.model.scaffold56661.1, Liom_evm.model.scaffold01552.4
OG0004199	Dcor_evm.model.hic_scaffold_10_pilon.1063	Liom_evm.model.scaffold38620.1
OG0004200	Dcor_evm.model.hic_scaffold_3_pilon.480	Liom_evm.model.scaffold23951.2
OG0004201	Dcor_evm.model.hic_scaffold_10_pilon.860	Liom_evm.model.scaffold11910.1
OG0004202	Dcor_evm.model.hic_scaffold_3_pilon.1034	Liom_evm.model.scaffold03963.3
OG0004203	Dcor_evm.model.hic_scaffold_7_pilon.307	Liom_evm.model.scaffold26682.3
OG0004204	Dcor_evm.model.hic_scaffold_9_pilon.841	Liom_evm.model.scaffold08499.1
OG0004205	Dcor_evm.model.hic_scaffold_3_pilon.1129	Liom_evm.model.scaffold35497.1
OG0004206	Dcor_evm.model.hic_scaffold_3_pilon.1354	Liom_evm.model.scaffold13896.1, Liom_evm.model.scaffold07128.1
OG0004207	Dcor_evm.model.hic_scaffold_9_pilon.262	Liom_evm.model.scaffold25610.1
OG0004208	Dcor_evm.model.hic_scaffold_10_pilon.903	Liom_evm.model.scaffold24973.1
OG0004209	Dcor_evm.model.hic_scaffold_9_pilon.84	Liom_evm.model.scaffold39634.3
OG0004210	Dcor_evm.model.hic_scaffold_3_pilon.1516	Liom_evm.model.scaffold18924.3
OG0004212	Dcor_evm.model.hic_scaffold_5_pilon.1161, Dcor_evm.model.hic_scaffold_5_pilon.1160, Dcor_evm.model.hic_scaffold_5_pilon.1162	Liom_evm.model.scaffold01424.1
OG0004213	Dcor_evm.model.hic_scaffold_7_pilon.1098	Liom_evm.model.scaffold01094.2
OG0004215	Dcor_evm.model.hic_scaffold_2_pilon.15	Liom_evm.model.scaffold56883.1, Liom_evm.model.scaffold25963.2, Liom_evm.model.scaffold18528.2
OG0004216	Dcor_evm.model.hic_scaffold_5_pilon.1135	Liom_evm.model.scaffold12526.2
OG0004217	Dcor_evm.model.hic_scaffold_8_pilon.692	Liom_evm.model.scaffold43707.2
OG0004218	Dcor_evm.model.hic_scaffold_3_pilon.252	Liom_evm.model.scaffold05272.4
OG0004219	Dcor_evm.model.hic_scaffold_5_pilon.28	Liom_evm.model.scaffold14922.1, Liom_evm.model.scaffold48840.2, Liom_evm.model.scaffold32160.2, Liom_evm.model.scaffold00952.1
OG0004220	Dcor_evm.model.hic_scaffold_15_pilon.40, Dcor_evm.model.hic_scaffold_7_pilon.714, Dcor_evm.model.hic_scaffold_15_pilon.39	Liom_evm.model.scaffold25313.7
OG0004221	Dcor_evm.model.hic_scaffold_1_pilon.1078	Liom_evm.model.scaffold19042.1, Liom_evm.model.scaffold54828.1
OG0004222	Dcor_evm.model.hic_scaffold_4_pilon.1138	Liom_evm.model.scaffold25084.1
OG0004223	Dcor_evm.model.hic_scaffold_5_pilon.2	Liom_evm.model.scaffold28102.1
OG0004225	Dcor_evm.model.hic_scaffold_4_pilon.1336, Dcor_evm.model.hic_scaffold_4_pilon.1182	Liom_evm.model.scaffold12258.1
OG0004227	Dcor_evm.model.hic_scaffold_7_pilon.27	Liom_evm.model.scaffold41908.1, Liom_evm.model.scaffold06285.1, Liom_evm.model.scaffold33513.1, Liom_evm.model.scaffold46686.1, Liom_evm.model.scaffold04516.1, Liom_evm.model.scaffold39917.1, Liom_evm.model.scaffold45256.2, Liom_evm.model.scaffold34004.1, Liom_evm.model.scaffold07583.1, Liom_evm.model.scaffold54410.1
OG0004231	Dcor_evm.model.hic_scaffold_3_pilon.1268, Dcor_evm.model.hic_scaffold_9_pilon.1184	Liom_evm.model.scaffold31762.2
OG0004232	Dcor_evm.model.hic_scaffold_6_pilon.4	Liom_evm.model.scaffold14872.1
OG0004233	Dcor_evm.model.hic_scaffold_3_pilon.41	Liom_evm.model.scaffold01347.2
OG0004234	Dcor_evm.model.hic_scaffold_64_pilon.47	Liom_evm.model.scaffold06143.7
OG0004235	Dcor_evm.model.hic_scaffold_7_pilon.302	Liom_evm.model.scaffold02959.2
OG0004236	Dcor_evm.model.hic_scaffold_10_pilon.745	Liom_evm.model.scaffold06890.1
OG0004237	Dcor_evm.model.hic_scaffold_2_pilon.769	Liom_evm.model.scaffold41987.1
OG0004238	Dcor_evm.model.hic_scaffold_6_pilon.161	Liom_evm.model.scaffold21528.1
OG0004239	Dcor_evm.model.hic_scaffold_8_pilon.715	Liom_evm.model.scaffold09390.5
OG0004240	Dcor_evm.model.hic_scaffold_4_pilon.172, Dcor_evm.model.hic_scaffold_4_pilon.171, Dcor_evm.model.hic_scaffold_4_pilon.151	Liom_evm.model.scaffold33061.6
OG0004241	Dcor_evm.model.hic_scaffold_7_pilon.1066	Liom_evm.model.scaffold18045.1
OG0004242	Dcor_evm.model.hic_scaffold_4_pilon.374, Dcor_evm.model.hic_scaffold_4_pilon.376, Dcor_evm.model.hic_scaffold_4_pilon.375	Liom_evm.model.scaffold50858.4
