Orthogroup	Dalotia_update.aa	Holobus.aa
OG0003608	Dcor_evm.model.hic_scaffold_4_pilon.751, Dcor_evm.model.hic_scaffold_4_pilon.309	Hol_evm.model.scaffold08140.5
OG0003609	Dcor_evm.model.hic_scaffold_3_pilon.1182	Hol_evm.model.scaffold16107.4
OG0003610	Dcor_evm.model.hic_scaffold_3_pilon.778	Hol_evm.model.scaffold00123.2
OG0003611	Dcor_evm.model.hic_scaffold_10_pilon.542	Hol_evm.model.scaffold03018.1, Hol_evm.model.scaffold14937.2
OG0003612	Dcor_evm.model.hic_scaffold_6_pilon.386	Hol_evm.model.scaffold00157.8
OG0003613	Dcor_evm.model.hic_scaffold_7_pilon.515	Hol_evm.model.scaffold02039.2
OG0003614	Dcor_evm.model.hic_scaffold_1_pilon.262	Hol_evm.model.scaffold05992.1
OG0003615	Dcor_evm.model.hic_scaffold_6_pilon.172	Hol_evm.model.scaffold01531.6
OG0003616	Dcor_evm.model.hic_scaffold_8_pilon.214	Hol_evm.model.scaffold07962.6
OG0003617	Dcor_evm.model.hic_scaffold_1_pilon.530	Hol_evm.model.scaffold12239.9
OG0003619	Dcor_evm.model.hic_scaffold_6_pilon.737, Dcor_evm.model.hic_scaffold_16_pilon.93, Dcor_evm.model.hic_scaffold_6_pilon.738	Hol_evm.model.scaffold04190.2
OG0003620	Dcor_evm.model.hic_scaffold_1_pilon.214	Hol_evm.model.scaffold11590.5
OG0003621	Dcor_evm.model.hic_scaffold_1_pilon.71, Dcor_evm.model.hic_scaffold_4_pilon.1380, Dcor_evm.model.hic_scaffold_1_pilon.72	Hol_evm.model.scaffold04034.6
OG0003622	Dcor_evm.model.hic_scaffold_4_pilon.551	Hol_evm.model.scaffold05545.2
OG0003624	Dcor_evm.model.hic_scaffold_8_pilon.611	Hol_evm.model.scaffold11716.5
OG0003626	Dcor_evm.model.hic_scaffold_7_pilon.828	Hol_evm.model.scaffold17391.3
OG0003627	Dcor_evm.model.hic_scaffold_7_pilon.179	Hol_evm.model.scaffold05517.2
OG0003628	Dcor_evm.model.hic_scaffold_13_pilon.82, Dcor_evm.model.hic_scaffold_9_pilon.584, Dcor_evm.model.hic_scaffold_13_pilon.83	Hol_evm.model.scaffold07915.1, Hol_evm.model.scaffold08094.1
OG0003629	Dcor_evm.model.hic_scaffold_3_pilon.368	Hol_evm.model.scaffold17916.5
OG0003630	Dcor_evm.model.hic_scaffold_4_pilon.1137	Hol_evm.model.scaffold01232.11
OG0003631	Dcor_evm.model.hic_scaffold_5_pilon.418	Hol_evm.model.scaffold00364.3
OG0003632	Dcor_evm.model.hic_scaffold_10_pilon.1214	Hol_evm.model.scaffold01041.3
OG0003633	Dcor_evm.model.hic_scaffold_5_pilon.557	Hol_evm.model.scaffold10026.3
OG0003634	Dcor_evm.model.hic_scaffold_5_pilon.1391, Dcor_evm.model.scaffold712_size2567.1	Hol_evm.model.scaffold04423.1
OG0003635	Dcor_evm.model.hic_scaffold_6_pilon.1294	Hol_evm.model.scaffold03452.2
OG0003637	Dcor_evm.model.hic_scaffold_6_pilon.1734	Hol_evm.model.scaffold17322.2
OG0003638	Dcor_evm.model.hic_scaffold_2_pilon.698	Hol_evm.model.scaffold01050.6
OG0003639	Dcor_evm.model.hic_scaffold_6_pilon.1627	Hol_evm.model.scaffold16026.20
OG0003640	Dcor_evm.model.hic_scaffold_6_pilon.62	Hol_evm.model.scaffold18192.9
OG0003641	Dcor_evm.model.hic_scaffold_7_pilon.128, Dcor_evm.model.scaffold1947_size1494.2	Hol_evm.model.scaffold05507.4
OG0003642	Dcor_evm.model.hic_scaffold_9_pilon.1120	Hol_evm.model.scaffold12023.1
OG0003643	Dcor_evm.model.hic_scaffold_6_pilon.976	Hol_evm.model.scaffold15894.10
OG0003644	Dcor_evm.model.hic_scaffold_6_pilon.974	Hol_evm.model.scaffold11188.7
OG0003646	Dcor_evm.model.hic_scaffold_8_pilon.242	Hol_evm.model.scaffold05685.24
OG0003647	Dcor_evm.model.hic_scaffold_10_pilon.1309	Hol_evm.model.scaffold08753.2
OG0003648	Dcor_evm.model.hic_scaffold_10_pilon.1279	Hol_evm.model.scaffold09969.8
OG0003649	Dcor_evm.model.hic_scaffold_6_pilon.1601	Hol_evm.model.scaffold10310.2
OG0003650	Dcor_evm.model.hic_scaffold_6_pilon.177	Hol_evm.model.scaffold05688.2
OG0003652	Dcor_evm.model.hic_scaffold_6_pilon.909	Hol_evm.model.scaffold11551.1
OG0003653	Dcor_evm.model.hic_scaffold_2_pilon.691	Hol_evm.model.scaffold00799.1
OG0003654	Dcor_evm.model.hic_scaffold_1_pilon.451	Hol_evm.model.scaffold05992.27
OG0003656	Dcor_evm.model.hic_scaffold_7_pilon.935	Hol_evm.model.scaffold03759.1
OG0003657	Dcor_evm.model.hic_scaffold_3_pilon.388	Hol_evm.model.scaffold06949.2
OG0003659	Dcor_evm.model.hic_scaffold_5_pilon.805	Hol_evm.model.scaffold03405.5
OG0003660	Dcor_evm.model.hic_scaffold_5_pilon.762	Hol_evm.model.scaffold03327.2
OG0003661	Dcor_evm.model.hic_scaffold_5_pilon.696	Hol_evm.model.scaffold07600.9
OG0003664	Dcor_evm.model.hic_scaffold_6_pilon.414	Hol_evm.model.scaffold10640.2
OG0003665	Dcor_evm.model.hic_scaffold_6_pilon.409	Hol_evm.model.scaffold05345.4
OG0003666	Dcor_evm.model.hic_scaffold_8_pilon.416	Hol_evm.model.scaffold05685.7
OG0003667	Dcor_evm.model.hic_scaffold_1_pilon.757	Hol_evm.model.scaffold17500.7
OG0003668	Dcor_evm.model.hic_scaffold_9_pilon.1617	Hol_evm.model.scaffold03825.3
OG0003672	Dcor_evm.model.hic_scaffold_6_pilon.1040	Hol_evm.model.scaffold12196.7
OG0003674	Dcor_evm.model.hic_scaffold_6_pilon.576	Hol_evm.model.scaffold08580.3
OG0003676	Dcor_evm.model.hic_scaffold_7_pilon.1330	Hol_evm.model.scaffold09002.9
OG0003679	Dcor_evm.model.hic_scaffold_7_pilon.891	Hol_evm.model.scaffold11381.1
OG0003680	Dcor_evm.model.hic_scaffold_9_pilon.1240	Hol_evm.model.scaffold11161.4
OG0003681	Dcor_evm.model.hic_scaffold_25_pilon.9	Hol_evm.model.scaffold11497.7
OG0003682	Dcor_evm.model.hic_scaffold_7_pilon.805	Hol_evm.model.scaffold11381.4
OG0003683	Dcor_evm.model.hic_scaffold_10_pilon.1424	Hol_evm.model.scaffold03175.2
OG0003684	Dcor_evm.model.hic_scaffold_3_pilon.975	Hol_evm.model.scaffold01397.3, Hol_evm.model.scaffold08090.1
OG0003685	Dcor_evm.model.hic_scaffold_9_pilon.1598	Hol_evm.model.scaffold02653.6
OG0003686	Dcor_evm.model.hic_scaffold_3_pilon.735	Hol_evm.model.scaffold12345.6
OG0003687	Dcor_evm.model.hic_scaffold_3_pilon.1053, Dcor_evm.model.hic_scaffold_3_pilon.1054	Hol_evm.model.scaffold01355.11
OG0003689	Dcor_evm.model.hic_scaffold_8_pilon.882	Hol_evm.model.scaffold12411.18
OG0003690	Dcor_evm.model.hic_scaffold_3_pilon.929	Hol_evm.model.scaffold07100.1
OG0003692	Dcor_evm.model.hic_scaffold_10_pilon.409	Hol_evm.model.scaffold05961.5
OG0003693	Dcor_evm.model.hic_scaffold_9_pilon.114	Hol_evm.model.scaffold16806.1
OG0003694	Dcor_evm.model.hic_scaffold_3_pilon.1515	Hol_evm.model.scaffold00255.6
OG0003695	Dcor_evm.model.hic_scaffold_4_pilon.359	Hol_evm.model.scaffold09167.5
OG0003696	Dcor_evm.model.hic_scaffold_3_pilon.1170	Hol_evm.model.scaffold01591.22
OG0003697	Dcor_evm.model.hic_scaffold_3_pilon.851	Hol_evm.model.scaffold17390.4
OG0003700	Dcor_evm.model.hic_scaffold_9_pilon.1599	Hol_evm.model.scaffold02653.7, Hol_evm.model.scaffold08550.1
OG0003703	Dcor_evm.model.hic_scaffold_14_pilon.35, Dcor_evm.model.hic_scaffold_9_pilon.405	Hol_evm.model.scaffold00623.1
OG0003706	Dcor_evm.model.hic_scaffold_3_pilon.197, Dcor_evm.model.hic_scaffold_7_pilon.1041	Hol_evm.model.scaffold06041.3, Hol_evm.model.scaffold06041.2
OG0003706	Dcor_evm.model.hic_scaffold_7_pilon.1040	Hol_evm.model.scaffold06041.1
OG0003707	Dcor_evm.model.hic_scaffold_9_pilon.1837	Hol_evm.model.scaffold07587.3
OG0003708	Dcor_evm.model.hic_scaffold_2_pilon.311, Dcor_evm.model.hic_scaffold_5_pilon.1292	Hol_evm.model.scaffold17777.1
OG0003710	Dcor_evm.model.hic_scaffold_9_pilon.672, Dcor_evm.model.hic_scaffold_9_pilon.692	Hol_evm.model.scaffold04686.1
OG0003714	Dcor_evm.model.hic_scaffold_4_pilon.985	Hol_evm.model.scaffold02029.4
OG0003715	Dcor_evm.model.hic_scaffold_6_pilon.1015	Hol_evm.model.scaffold01653.3
OG0003716	Dcor_evm.model.hic_scaffold_9_pilon.1112, Dcor_evm.model.hic_scaffold_9_pilon.1150	Hol_evm.model.scaffold04947.7
OG0003717	Dcor_evm.model.hic_scaffold_9_pilon.685	Hol_evm.model.scaffold06240.8
OG0003719	Dcor_evm.model.hic_scaffold_14_pilon.67, Dcor_evm.model.hic_scaffold_9_pilon.436	Hol_evm.model.scaffold06658.11
OG0003720	Dcor_evm.model.hic_scaffold_4_pilon.1224	Hol_evm.model.scaffold03163.25
OG0003721	Dcor_evm.model.hic_scaffold_6_pilon.1589	Hol_evm.model.scaffold07547.4
OG0003722	Dcor_evm.model.hic_scaffold_10_pilon.838	Hol_evm.model.scaffold14839.3
OG0003723	Dcor_evm.model.hic_scaffold_10_pilon.1355	Hol_evm.model.scaffold10230.12
OG0003724	Dcor_evm.model.hic_scaffold_6_pilon.164	Hol_evm.model.scaffold16026.11
OG0003725	Dcor_evm.model.hic_scaffold_7_pilon.833	Hol_evm.model.scaffold04023.1
OG0003726	Dcor_evm.model.hic_scaffold_4_pilon.504	Hol_evm.model.scaffold16386.1
OG0003727	Dcor_evm.model.hic_scaffold_5_pilon.1421	Hol_evm.model.scaffold00796.2
OG0003728	Dcor_evm.model.scaffold4854_size1168.1, Dcor_evm.model.hic_scaffold_5_pilon.1416	Hol_evm.model.scaffold17922.7
OG0003729	Dcor_evm.model.hic_scaffold_5_pilon.1080	Hol_evm.model.scaffold02391.13
OG0003730	Dcor_evm.model.hic_scaffold_7_pilon.1202	Hol_evm.model.scaffold15240.19
OG0003732	Dcor_evm.model.hic_scaffold_3_pilon.991	Hol_evm.model.scaffold07833.2
OG0003733	Dcor_evm.model.hic_scaffold_6_pilon.1231	Hol_evm.model.scaffold18479.1
OG0003734	Dcor_evm.model.hic_scaffold_2_pilon.757	Hol_evm.model.scaffold08965.2
OG0003735	Dcor_evm.model.hic_scaffold_2_pilon.374	Hol_evm.model.scaffold13127.6
OG0003737	Dcor_evm.model.hic_scaffold_25_pilon.1	Hol_evm.model.scaffold11325.3
OG0003738	Dcor_evm.model.hic_scaffold_6_pilon.1121	Hol_evm.model.scaffold07252.1
OG0003739	Dcor_evm.model.hic_scaffold_5_pilon.938	Hol_evm.model.scaffold18809.1
OG0003740	Dcor_evm.model.hic_scaffold_6_pilon.279	Hol_evm.model.scaffold14707.1
OG0003742	Dcor_evm.model.hic_scaffold_8_pilon.565	Hol_evm.model.scaffold17796.22
OG0003744	Dcor_evm.model.hic_scaffold_8_pilon.778	Hol_evm.model.scaffold11024.26
OG0003745	Dcor_evm.model.hic_scaffold_5_pilon.1368	Hol_evm.model.scaffold18567.2
OG0003746	Dcor_evm.model.hic_scaffold_9_pilon.330	Hol_evm.model.scaffold13803.8
OG0003748	Dcor_evm.model.hic_scaffold_9_pilon.1742	Hol_evm.model.scaffold01539.1
OG0003749	Dcor_evm.model.hic_scaffold_14_pilon.32, Dcor_evm.model.hic_scaffold_9_pilon.401, Dcor_evm.model.hic_scaffold_14_pilon.33, Dcor_evm.model.hic_scaffold_9_pilon.402	Hol_evm.model.scaffold03734.1
OG0003750	Dcor_evm.model.hic_scaffold_10_pilon.1410	Hol_evm.model.scaffold11594.7
OG0003751	Dcor_evm.model.hic_scaffold_10_pilon.1262	Hol_evm.model.scaffold02120.2
OG0003752	Dcor_evm.model.hic_scaffold_10_pilon.1362	Hol_evm.model.scaffold17170.5
OG0003753	Dcor_evm.model.hic_scaffold_7_pilon.1152	Hol_evm.model.scaffold07938.6
OG0003754	Dcor_evm.model.hic_scaffold_7_pilon.1151	Hol_evm.model.scaffold07938.5
OG0003755	Dcor_evm.model.hic_scaffold_7_pilon.1246	Hol_evm.model.scaffold10263.1
OG0003756	Dcor_evm.model.hic_scaffold_10_pilon.120	Hol_evm.model.scaffold11757.2
OG0003757	Dcor_evm.model.hic_scaffold_10_pilon.122	Hol_evm.model.scaffold17456.2
OG0003758	Dcor_evm.model.hic_scaffold_3_pilon.1014	Hol_evm.model.scaffold00048.4, Hol_evm.model.scaffold01851.3
OG0003759	Dcor_evm.model.hic_scaffold_39_pilon.4	Hol_evm.model.scaffold00327.5
OG0003760	Dcor_evm.model.hic_scaffold_16_pilon.180, Dcor_evm.model.hic_scaffold_6_pilon.504	Hol_evm.model.scaffold03905.5
OG0003761	Dcor_evm.model.hic_scaffold_7_pilon.189	Hol_evm.model.scaffold11497.8
OG0003762	Dcor_evm.model.hic_scaffold_4_pilon.1084	Hol_evm.model.scaffold01140.2
OG0003763	Dcor_evm.model.hic_scaffold_4_pilon.968	Hol_evm.model.scaffold05264.2
OG0003764	Dcor_evm.model.hic_scaffold_7_pilon.910	Hol_evm.model.scaffold14684.1
OG0003765	Dcor_evm.model.hic_scaffold_8_pilon.250	Hol_evm.model.scaffold17908.1
OG0003766	Dcor_evm.model.hic_scaffold_1_pilon.385	Hol_evm.model.scaffold04983.3
OG0003767	Dcor_evm.model.hic_scaffold_7_pilon.1328	Hol_evm.model.scaffold00130.2
OG0003768	Dcor_evm.model.hic_scaffold_9_pilon.1495	Hol_evm.model.scaffold02281.4
OG0003769	Dcor_evm.model.hic_scaffold_6_pilon.1455	Hol_evm.model.scaffold11955.4
OG0003770	Dcor_evm.model.hic_scaffold_3_pilon.367	Hol_evm.model.scaffold05206.6
OG0003771	Dcor_evm.model.hic_scaffold_5_pilon.679	Hol_evm.model.scaffold17922.2
OG0003772	Dcor_evm.model.hic_scaffold_4_pilon.35, Dcor_evm.model.hic_scaffold_4_pilon.282	Hol_evm.model.scaffold05940.4
OG0003774	Dcor_evm.model.hic_scaffold_3_pilon.677	Hol_evm.model.scaffold01680.2
OG0003775	Dcor_evm.model.hic_scaffold_4_pilon.738	Hol_evm.model.scaffold07413.7
OG0003776	Dcor_evm.model.hic_scaffold_8_pilon.150	Hol_evm.model.scaffold12347.1
OG0003777	Dcor_evm.model.hic_scaffold_1_pilon.986	Hol_evm.model.scaffold15920.1
OG0003778	Dcor_evm.model.hic_scaffold_9_pilon.1038	Hol_evm.model.scaffold00326.1
OG0003779	Dcor_evm.model.hic_scaffold_9_pilon.1125	Hol_evm.model.scaffold06240.7
OG0003780	Dcor_evm.model.hic_scaffold_10_pilon.513	Hol_evm.model.scaffold12902.1
OG0003783	Dcor_evm.model.hic_scaffold_3_pilon.728	Hol_evm.model.scaffold07833.7
OG0003784	Dcor_evm.model.hic_scaffold_10_pilon.187	Hol_evm.model.scaffold03930.1
OG0003785	Dcor_evm.model.hic_scaffold_3_pilon.404	Hol_evm.model.scaffold03679.3
OG0003786	Dcor_evm.model.hic_scaffold_9_pilon.236	Hol_evm.model.scaffold02108.4
OG0003787	Dcor_evm.model.hic_scaffold_10_pilon.1043	Hol_evm.model.scaffold08606.1
OG0003788	Dcor_evm.model.hic_scaffold_5_pilon.1503	Hol_evm.model.scaffold10869.5
OG0003789	Dcor_evm.model.hic_scaffold_5_pilon.1441	Hol_evm.model.scaffold03468.3
OG0003790	Dcor_evm.model.hic_scaffold_14_pilon.13, Dcor_evm.model.hic_scaffold_9_pilon.378	Hol_evm.model.scaffold13976.1
OG0003791	Dcor_evm.model.hic_scaffold_1_pilon.82, Dcor_evm.model.hic_scaffold_4_pilon.1390, Dcor_evm.model.hic_scaffold_1_pilon.83	Hol_evm.model.scaffold03229.1
OG0003792	Dcor_evm.model.hic_scaffold_9_pilon.360	Hol_evm.model.scaffold01849.1, Hol_evm.model.scaffold06225.1
OG0003793	Dcor_evm.model.hic_scaffold_3_pilon.93	Hol_evm.model.scaffold07791.8
OG0003794	Dcor_evm.model.hic_scaffold_2_pilon.618	Hol_evm.model.scaffold05358.3
OG0003795	Dcor_evm.model.hic_scaffold_3_pilon.185	Hol_evm.model.scaffold12014.3
OG0003796	Dcor_evm.model.hic_scaffold_2_pilon.484	Hol_evm.model.scaffold09535.4
OG0003797	Dcor_evm.model.hic_scaffold_3_pilon.810	Hol_evm.model.scaffold18668.3
OG0003799	Dcor_evm.model.hic_scaffold_10_pilon.21	Hol_evm.model.scaffold16453.3
OG0003800	Dcor_evm.model.hic_scaffold_10_pilon.106	Hol_evm.model.scaffold02177.1
OG0003803	Dcor_evm.model.hic_scaffold_7_pilon.19	Hol_evm.model.scaffold05928.4
OG0003804	Dcor_evm.model.hic_scaffold_4_pilon.741	Hol_evm.model.scaffold01815.2
OG0003805	Dcor_evm.model.hic_scaffold_4_pilon.555	Hol_evm.model.scaffold05171.2
OG0003806	Dcor_evm.model.hic_scaffold_5_pilon.856	Hol_evm.model.scaffold03405.17
OG0003807	Dcor_evm.model.hic_scaffold_3_pilon.644	Hol_evm.model.scaffold04940.1
OG0003808	Dcor_evm.model.hic_scaffold_3_pilon.764	Hol_evm.model.scaffold12299.4
OG0003809	Dcor_evm.model.hic_scaffold_5_pilon.710	Hol_evm.model.scaffold17115.2
OG0003811	Dcor_evm.model.hic_scaffold_16_pilon.194, Dcor_evm.model.hic_scaffold_6_pilon.490	Hol_evm.model.scaffold01531.4
OG0003812	Dcor_evm.model.hic_scaffold_9_pilon.107	Hol_evm.model.scaffold10573.5
OG0003813	Dcor_evm.model.hic_scaffold_1_pilon.279	Hol_evm.model.scaffold16660.1
OG0003814	Dcor_evm.model.hic_scaffold_1_pilon.854	Hol_evm.model.scaffold05778.2
OG0003815	Dcor_evm.model.hic_scaffold_3_pilon.1303	Hol_evm.model.scaffold03333.1
OG0003816	Dcor_evm.model.hic_scaffold_10_pilon.39	Hol_evm.model.scaffold03560.12
OG0003817	Dcor_evm.model.hic_scaffold_4_pilon.1086	Hol_evm.model.scaffold18675.7
OG0003818	Dcor_evm.model.hic_scaffold_7_pilon.848	Hol_evm.model.scaffold00114.4
OG0003819	Dcor_evm.model.hic_scaffold_1_pilon.319	Hol_evm.model.scaffold07696.4
OG0003820	Dcor_evm.model.hic_scaffold_9_pilon.1647	Hol_evm.model.scaffold03404.1
OG0003821	Dcor_evm.model.hic_scaffold_9_pilon.909	Hol_evm.model.scaffold03902.4
OG0003822	Dcor_evm.model.hic_scaffold_8_pilon.292	Hol_evm.model.scaffold02813.1
OG0003823	Dcor_evm.model.hic_scaffold_2_pilon.782	Hol_evm.model.scaffold09535.16
OG0003824	Dcor_evm.model.hic_scaffold_6_pilon.1251	Hol_evm.model.scaffold02499.1
OG0003825	Dcor_evm.model.hic_scaffold_8_pilon.838	Hol_evm.model.scaffold02506.4
OG0003826	Dcor_evm.model.hic_scaffold_9_pilon.1390	Hol_evm.model.scaffold14214.7
OG0003827	Dcor_evm.model.hic_scaffold_1_pilon.745	Hol_evm.model.scaffold11628.1
OG0003828	Dcor_evm.model.hic_scaffold_6_pilon.1302	Hol_evm.model.scaffold11366.3
OG0003830	Dcor_evm.model.hic_scaffold_5_pilon.1038	Hol_evm.model.scaffold11387.3
OG0003831	Dcor_evm.model.hic_scaffold_2_pilon.744, Dcor_evm.model.hic_scaffold_5_pilon.893, Dcor_evm.model.hic_scaffold_5_pilon.892	Hol_evm.model.scaffold03468.16
OG0003833	Dcor_evm.model.hic_scaffold_53_pilon.6	Hol_evm.model.scaffold10115.5
OG0003834	Dcor_evm.model.hic_scaffold_4_pilon.192, Dcor_evm.model.hic_scaffold_4_pilon.131	Hol_evm.model.scaffold00348.2
OG0003835	Dcor_evm.model.hic_scaffold_2_pilon.138	Hol_evm.model.scaffold07229.4, Hol_evm.model.scaffold07209.1
OG0003836	Dcor_evm.model.hic_scaffold_10_pilon.1040	Hol_evm.model.scaffold16529.3
OG0003837	Dcor_evm.model.hic_scaffold_4_pilon.1276	Hol_evm.model.scaffold00254.3
OG0003838	Dcor_evm.model.hic_scaffold_3_pilon.950	Hol_evm.model.scaffold08108.4
OG0003839	Dcor_evm.model.hic_scaffold_10_pilon.176, Dcor_evm.model.hic_scaffold_10_pilon.173	Hol_evm.model.scaffold13730.2
OG0003840	Dcor_evm.model.hic_scaffold_5_pilon.1494	Hol_evm.model.scaffold03468.7
OG0003841	Dcor_evm.model.hic_scaffold_5_pilon.42	Hol_evm.model.scaffold04688.14
OG0003842	Dcor_evm.model.hic_scaffold_2_pilon.711, Dcor_evm.model.hic_scaffold_2_pilon.713, Dcor_evm.model.hic_scaffold_2_pilon.712	Hol_evm.model.scaffold12582.1
OG0003843	Dcor_evm.model.hic_scaffold_9_pilon.892	Hol_evm.model.scaffold18903.4
OG0003844	Dcor_evm.model.hic_scaffold_12_pilon.23, Dcor_evm.model.hic_scaffold_3_pilon.1375	Hol_evm.model.scaffold08771.2
OG0003846	Dcor_evm.model.hic_scaffold_3_pilon.1102	Hol_evm.model.scaffold05310.2
OG0003848	Dcor_evm.model.hic_scaffold_8_pilon.174	Hol_evm.model.scaffold13805.4
OG0003849	Dcor_evm.model.hic_scaffold_6_pilon.357	Hol_evm.model.scaffold06916.1
OG0003850	Dcor_evm.model.hic_scaffold_6_pilon.1625	Hol_evm.model.scaffold09815.2
OG0003851	Dcor_evm.model.hic_scaffold_9_pilon.1019	Hol_evm.model.scaffold14622.7
OG0003852	Dcor_evm.model.hic_scaffold_5_pilon.31	Hol_evm.model.scaffold02600.2
OG0003853	Dcor_evm.model.hic_scaffold_8_pilon.728	Hol_evm.model.scaffold05685.1
OG0003855	Dcor_evm.model.hic_scaffold_2_pilon.777	Hol_evm.model.scaffold11998.9
OG0003856	Dcor_evm.model.hic_scaffold_3_pilon.1338	Hol_evm.model.scaffold11809.1
OG0003857	Dcor_evm.model.hic_scaffold_1_pilon.512	Hol_evm.model.scaffold08515.2
OG0003858	Dcor_evm.model.hic_scaffold_8_pilon.53	Hol_evm.model.scaffold05685.12
OG0003859	Dcor_evm.model.hic_scaffold_1_pilon.171	Hol_evm.model.scaffold18743.1, Hol_evm.model.scaffold00476.2
OG0003860	Dcor_evm.model.hic_scaffold_6_pilon.1030	Hol_evm.model.scaffold13337.3
OG0003862	Dcor_evm.model.hic_scaffold_7_pilon.384	Hol_evm.model.scaffold02763.4
OG0003863	Dcor_evm.model.hic_scaffold_16_pilon.220, Dcor_evm.model.hic_scaffold_6_pilon.466	Hol_evm.model.scaffold11283.1
OG0003864	Dcor_evm.model.hic_scaffold_3_pilon.251, Dcor_evm.model.hic_scaffold_3_pilon.249	Hol_evm.model.scaffold00048.5
OG0003865	Dcor_evm.model.hic_scaffold_3_pilon.1506	Hol_evm.model.scaffold08463.8
OG0003866	Dcor_evm.model.hic_scaffold_16_pilon.53, Dcor_evm.model.hic_scaffold_6_pilon.774, Dcor_evm.model.hic_scaffold_6_pilon.773	Hol_evm.model.scaffold16025.14
OG0003867	Dcor_evm.model.hic_scaffold_10_pilon.959	Hol_evm.model.scaffold17321.3
OG0003868	Dcor_evm.model.hic_scaffold_4_pilon.644	Hol_evm.model.scaffold11648.2
OG0003869	Dcor_evm.model.hic_scaffold_4_pilon.1258	Hol_evm.model.scaffold06200.1
OG0003870	Dcor_evm.model.hic_scaffold_1_pilon.260	Hol_evm.model.scaffold02297.3
OG0003871	Dcor_evm.model.hic_scaffold_10_pilon.1230, Dcor_evm.model.hic_scaffold_10_pilon.1231	Hol_evm.model.scaffold01445.4
OG0003872	Dcor_evm.model.hic_scaffold_7_pilon.1502	Hol_evm.model.scaffold09017.5
OG0003873	Dcor_evm.model.hic_scaffold_7_pilon.142	Hol_evm.model.scaffold10974.1
OG0003874	Dcor_evm.model.hic_scaffold_1_pilon.544	Hol_evm.model.scaffold11715.6
OG0003875	Dcor_evm.model.hic_scaffold_1_pilon.543	Hol_evm.model.scaffold11715.5
OG0003876	Dcor_evm.model.hic_scaffold_6_pilon.970	Hol_evm.model.scaffold07062.4
OG0003877	Dcor_evm.model.hic_scaffold_5_pilon.1227	Hol_evm.model.scaffold05034.3
OG0003878	Dcor_evm.model.hic_scaffold_1_pilon.289	Hol_evm.model.scaffold14336.4
OG0003879	Dcor_evm.model.hic_scaffold_9_pilon.880	Hol_evm.model.scaffold11693.6
OG0003880	Dcor_evm.model.hic_scaffold_7_pilon.1301, Dcor_evm.model.hic_scaffold_7_pilon.1302	Hol_evm.model.scaffold12018.4
OG0003881	Dcor_evm.model.hic_scaffold_10_pilon.116	Hol_evm.model.scaffold08756.9
OG0003883	Dcor_evm.model.hic_scaffold_5_pilon.1196, Dcor_evm.model.scaffold5916_size1081.1	Hol_evm.model.scaffold04688.5
OG0003884	Dcor_evm.model.hic_scaffold_5_pilon.374, Dcor_evm.model.hic_scaffold_8_pilon.170	Hol_evm.model.scaffold15781.4
OG0003885	Dcor_evm.model.hic_scaffold_10_pilon.1210	Hol_evm.model.scaffold01041.2
OG0003886	Dcor_evm.model.hic_scaffold_8_pilon.878	Hol_evm.model.scaffold14891.1
OG0003887	Dcor_evm.model.hic_scaffold_9_pilon.1399	Hol_evm.model.scaffold01297.1
OG0003888	Dcor_evm.model.hic_scaffold_1_pilon.605	Hol_evm.model.scaffold14336.10
OG0003889	Dcor_evm.model.hic_scaffold_6_pilon.1690	Hol_evm.model.scaffold10713.2
OG0003890	Dcor_evm.model.hic_scaffold_10_pilon.272	Hol_evm.model.scaffold18675.11
OG0003891	Dcor_evm.model.hic_scaffold_3_pilon.276	Hol_evm.model.scaffold01445.5
OG0003892	Dcor_evm.model.hic_scaffold_11_pilon.8, Dcor_evm.model.hic_scaffold_11_pilon.7, Dcor_evm.model.hic_scaffold_4_pilon.861	Hol_evm.model.scaffold13146.3
OG0003893	Dcor_evm.model.hic_scaffold_4_pilon.1141	Hol_evm.model.scaffold10581.1
OG0003894	Dcor_evm.model.hic_scaffold_5_pilon.817	Hol_evm.model.scaffold11168.6
OG0003895	Dcor_evm.model.hic_scaffold_9_pilon.1306	Hol_evm.model.scaffold01074.2
OG0003896	Dcor_evm.model.hic_scaffold_9_pilon.895	Hol_evm.model.scaffold15449.1
OG0003897	Dcor_evm.model.hic_scaffold_8_pilon.264	Hol_evm.model.scaffold05685.16
OG0003899	Dcor_evm.model.hic_scaffold_5_pilon.1283	Hol_evm.model.scaffold01035.6
OG0003900	Dcor_evm.model.hic_scaffold_1_pilon.183	Hol_evm.model.scaffold04430.6
OG0003901	Dcor_evm.model.hic_scaffold_6_pilon.1008	Hol_evm.model.scaffold16734.1
OG0003902	Dcor_evm.model.hic_scaffold_10_pilon.433	Hol_evm.model.scaffold14574.1
OG0003903	Dcor_evm.model.hic_scaffold_9_pilon.1868	Hol_evm.model.scaffold04813.5
OG0003904	Dcor_evm.model.hic_scaffold_3_pilon.730	Hol_evm.model.scaffold08108.1
OG0003905	Dcor_evm.model.hic_scaffold_1_pilon.809	Hol_evm.model.scaffold03309.6
OG0003906	Dcor_evm.model.hic_scaffold_16_pilon.206, Dcor_evm.model.hic_scaffold_6_pilon.479	Hol_evm.model.scaffold00881.2
OG0003907	Dcor_evm.model.hic_scaffold_41_pilon.14	Hol_evm.model.scaffold18741.4
